hid,family,id,N,mean,se,t,clusters,sd,p_one,p_two
S1::1274be7120b1,S1,1274be7120b1,1864,-0.007857205565588984,0.037678105756351825,-0.20853504728709474,181,1.650993170009614,0.5825943898439722,0.8348112203120557
S1::45d26ea13045,S1,45d26ea13045,1396,-0.016484408028254478,0.04714805782473313,-0.3496306908236423,181,1.6821269440781486,0.6366920625186452,0.7266158749627096
S1::fdd49be73d54,S1,fdd49be73d54,1886,0.015154300563635134,0.04536069656385471,0.33408438828319736,181,2.006590463320268,0.3691579401435682,0.7383158802871364
S1::211f38d879e5,S1,211f38d879e5,1365,-0.0583803778983922,0.03675091011880629,-1.5885423710504958,181,1.2623261334746632,0.9439181261062248,0.11216374778755034
S1::73430cc16477,S1,73430cc16477,1827,-0.049909208324852426,0.03046505379782275,-1.6382445491830804,181,1.2563634355137152,0.9493146550766411,0.10137068984671771
S1::b2394c046121,S1,b2394c046121,1361,-0.007658219317216029,0.043611652557686634,-0.17560030102244437,181,1.4910471136474175,0.5696960170771714,0.8606079658456569
S1::2cc17ba15862,S1,2cc17ba15862,1816,-0.019370690055987464,0.03721068811079633,-0.5205679077557085,181,1.4662090904651848,0.6986660948232377,0.6026678103535246
S1::fa793be15ae1,S1,fa793be15ae1,1381,-0.048264999374587905,0.029629798246043445,-1.628934458945662,181,1.0635722424348788,0.9483365528195369,0.10332689436092624
S1::4ef88849560b,S1,4ef88849560b,1850,-0.041858433343746365,0.02543181995664273,-1.6459078986524927,181,1.0667793854615415,0.9501086387432042,0.09978272251359166
S1::309c0ce35869,S1,309c0ce35869,1395,-0.0016439599211945525,0.04336628990331925,-0.03790870569881801,181,1.5637415529251804,0.5151197640520436,0.9697604718959127
S1::7cc9f64abfd4,S1,7cc9f64abfd4,1881,0.006862803649637069,0.03554207737339458,0.19308954784883503,181,1.55870494664902,0.42344441911643427,0.8468888382328685
S1::e17f178bd4a3,S1,e17f178bd4a3,617,-0.05689349422783225,0.04576285094115264,-1.2432244289367531,175,1.1216539755768429,0.8931074284777024,0.21378514304459517
S1::5feef43a9dd9,S1,5feef43a9dd9,1300,-0.03915993828237496,0.03017103032902949,-1.2979317529205048,181,1.13812899320348,0.9028446061650266,0.1943107876699468
S1::15df0dfafb46,S1,15df0dfafb46,615,-0.06494441784486976,0.051459564885300964,-1.262047551113683,175,1.2389767123831945,0.8965341618007813,0.20693167639843724
S1::9953f4e8e4fa,S1,9953f4e8e4fa,1294,-0.017790684880076717,0.036734492176811656,-0.48430463648295485,181,1.2798753634358893,0.6859151570308115,0.628169685938377
S1::d6e9f666e87d,S1,d6e9f666e87d,636,-0.04276272056963696,0.016521197967648026,-2.588354709711447,175,0.3822141209079199,0.9951782190301658,0.009643561939668421
S1::23f806a44e79,S1,23f806a44e79,1378,-0.027924099924213405,0.011264122624697812,-2.479030178789672,181,0.3649128643730288,0.9934129920457444,0.013174015908511194
S1::ff645b1e1c58,S1,ff645b1e1c58,630,-0.05206601162418547,0.046570299741330805,-1.1180089437555683,175,1.1234589751840036,0.8682184132152476,0.26356317356950476
S1::c9b455af0243,S1,c9b455af0243,1366,-0.007952153622606784,0.033534093296373815,-0.23713638392801525,181,1.1725853656135912,0.59372450653081,0.81255098693838
S1::9d820cbe1a13,S1,9d820cbe1a13,617,-0.07288134673598776,0.04601631552030926,-1.5838153470549297,175,1.1042304997443044,0.9433821271043967,0.11323574579120654
S1::1e356f5c55ff,S1,1e356f5c55ff,1295,-0.05922796048205548,0.029189826561812002,-2.0290617471342323,181,1.0996678681706644,0.978773999251927,0.04245200149614581
S1::6bcbd2dd1328,S1,6bcbd2dd1328,615,-0.06827182168657835,0.05091579736739946,-1.3408770011778637,175,1.2259592423338819,0.910019804757478,0.17996039048504375
S1::2364c5ea1f04,S1,2364c5ea1f04,1289,-0.04008826156351493,0.03450606378801548,-1.1617744002849213,181,1.2255611382334293,0.8773364423963199,0.24532711520736017
S1::b1ac2c51b8cf,S1,b1ac2c51b8cf,636,-0.0455026247188059,0.01643870812961672,-2.7680170704427995,175,0.3780733644095717,0.9971800749233665,0.0056398501532668455
S1::29e7e0880878,S1,29e7e0880878,1378,-0.029594428481826533,0.010932923870020992,-2.706908859301305,181,0.3527391213295744,0.996604355049593,0.006791289900813791
S1::55ba36c4db7a,S1,55ba36c4db7a,630,-0.05768178542716233,0.044765155750294994,-1.288542047053689,175,1.0889248807405503,0.9012213289694746,0.1975573420610508
S1::ab53ff40efad,S1,ab53ff40efad,1366,-0.01927998961768522,0.03144516177244428,-0.6131305590731758,181,1.11723335275816,0.7301049922368191,0.5397900155263617
S1::071bc7387764,S1,071bc7387764,417,-0.09043583558479602,0.05255932426073496,-1.720643042063559,164,1.0658776935698948,0.9573421910465358,0.08531561790692832
S1::332090e67aa1,S1,332090e67aa1,1007,-0.04339313809756929,0.034847568294129966,-1.245227148457266,181,1.1163435160065547,0.8934758670304014,0.213048265939197
S1::573f0074f0bc,S1,573f0074f0bc,415,-0.11309928530196878,0.05458119638819455,-2.072129099142121,164,1.1349034264454418,0.9808732983736743,0.03825340325265136
S1::9bf5e68341b1,S1,9bf5e68341b1,1002,-0.020914674225245657,0.0407707797330648,-0.5129819533052494,181,1.2450686602416776,0.6960180277069756,0.6079639445860487
S1::76e7a1bb69a1,S1,76e7a1bb69a1,421,-0.03955319082710199,0.019373484002709315,-2.0416147566215046,164,0.36333639181658456,0.9794051198181021,0.041189760363795846
S1::c8d1f1c75bc3,S1,c8d1f1c75bc3,1048,-0.030221820830206057,0.0121621929323833,-2.484898981477002,181,0.3595646554684757,0.9935205898998422,0.01295882020031569
S1::2b4aecc77cad,S1,2b4aecc77cad,421,-0.08751523931372077,0.049155300578687465,-1.7803825484420948,164,0.9669601132515324,0.9624933120836612,0.07501337583267764
S1::4cae1bdde9fa,S1,4cae1bdde9fa,1047,-0.012150431050416128,0.03573873558976066,-0.3399793207540698,181,1.1113411244315614,0.633063949504084,0.7338721009918321
S1::56b163588a17,S1,56b163588a17,417,-0.10271616431047886,0.05291960566018326,-1.9409850664809956,164,1.0558100644856674,0.9738699556225169,0.05226008875496646
S1::f402156915cd,S1,f402156915cd,1003,-0.05436136959969272,0.034022083558052404,-1.5978259975446558,181,1.0813368273195227,0.9449591464423187,0.11008170711536236
S1::735cef492de4,S1,735cef492de4,415,-0.11794049336301624,0.05437181129549335,-2.169147772584722,164,1.1294761595406193,0.9849642666131606,0.03007146677367878
S1::c67072d14ec8,S1,c67072d14ec8,998,-0.03728713220045671,0.03858603242149079,-0.9663375543034414,181,1.1962397795386162,0.8330623499541476,0.33387530009170474
S1::f02ff9c6931d,S1,f02ff9c6931d,421,-0.04136112148414125,0.019246346689088863,-2.1490375369570627,164,0.36187721590900834,0.9841842877499026,0.03163142450019496
S1::67912a2b1e44,S1,67912a2b1e44,1048,-0.03147706724394854,0.011805154806760582,-2.6663832672420558,181,0.348102524083962,0.9961663885959023,0.00766722280819554
S1::a29e3d6deb8d,S1,a29e3d6deb8d,421,-0.0950134186038675,0.04779104712002123,-1.9881007914568851,164,0.9477175753946481,0.9765997280657784,0.046800543868443345
S1::f4f4b29fb5b8,S1,f4f4b29fb5b8,1047,-0.02478456198845953,0.033536466575845955,-0.7390331933868719,181,1.061195796232891,0.7700565791644807,0.45988684167103866
S1::bfdd5cc18e7b,S1,bfdd5cc18e7b,4049,0.020297975163869195,0.0200044236690532,1.0146743290220412,181,1.3086174566356714,0.15513054746968957,0.31026109493937915
S1::d03bc12c46cb,S1,d03bc12c46cb,5217,0.07157583708679455,0.017236585624665776,4.152553101025333,181,1.2916554710963932,1.643932143602367e-05,3.287864287204734e-05
S1::0eb08f44a146,S1,0eb08f44a146,3970,0.023604718930490636,0.02429161889991507,0.9717227586907831,181,1.5243456662159551,0.16559424571743242,0.33118849143486484
S1::ef9af1c8d1ba,S1,ef9af1c8d1ba,5118,0.06391512498377934,0.02004014994507779,3.1893536305339873,181,1.4901995653357702,0.0007129566417503064,0.0014259132835006127
S1::4f26be72e836,S1,4f26be72e836,4169,0.040713410450074206,0.029821164893791823,1.365252182303245,181,1.9825047179969397,0.08608690124332674,0.17217380248665348
S1::d4f5c0cb1846,S1,d4f5c0cb1846,5395,0.11002586851899654,0.027337892024008208,4.024665413937971,181,2.002641773093681,2.8528188930065923e-05,5.7056377860131846e-05
S1::20d058aaa630,S1,20d058aaa630,4131,0.059121694455347235,0.04612680734114711,1.2817209311299576,181,2.8496734634738754,0.09997027984793228,0.19994055969586455
S1::9c6eb42d4b0d,S1,9c6eb42d4b0d,5358,0.1201849477983284,0.04047490730978753,2.969369315127884,181,2.837294340342202,0.0014920585601903014,0.0029841171203806027
S1::77c6c43703c1,S1,77c6c43703c1,3897,-0.019404914417649397,0.021277479314542647,-0.9119931045773172,181,1.325647105762183,0.8191138262837083,0.36177234743258335
S1::d62a60504036,S1,d62a60504036,4932,-0.00748146470341202,0.01845782126195802,-0.405327616799036,181,1.321720547788728,0.657381645454908,0.6852367090901841
S1::5c81d5872547,S1,5c81d5872547,3800,-0.020036427657759672,0.02538863367187897,-0.7891888912459467,181,1.54794608852325,0.7849991931414726,0.4300016137170546
S1::45ec07743e9d,S1,45ec07743e9d,4791,-0.010176440463884046,0.022309811697441118,-0.4561419254404222,181,1.5404811443601247,0.6758560383031706,0.6482879233936587
S1::45e5006d0f49,S1,45e5006d0f49,4034,-0.034853196772420984,0.01813658210497339,-1.921706999185011,181,1.2036337278311546,0.9726786819683138,0.054642636063372496
S1::5b54756a16c9,S1,5b54756a16c9,5157,-0.018140645328906576,0.01625189789137803,-1.1162170381670047,181,1.192728419541676,0.8678353784753069,0.2643292430493862
S1::3c4d5fcab9b4,S1,3c4d5fcab9b4,4013,-0.018534010000289633,0.031213462544262226,-0.5937825697487901,181,1.84671001818706,0.723671225716112,0.552657548567776
S1::104fe4ddaa4f,S1,104fe4ddaa4f,5144,-0.005284445333507228,0.025420848658836023,-0.20787839951481754,181,1.7813917662403518,0.5823380422815898,0.8353239154368206
S1::6744ab2e9413,S1,6744ab2e9413,594,-0.06456816017352705,0.04770874138667402,-1.3533821747719004,172,1.2046881088912422,0.9120332154748768,0.17593356905024637
S1::bbd07059db99,S1,bbd07059db99,1175,-0.007909613525651395,0.0349339694348722,-0.22641611169888318,181,1.2550113288801399,0.589561101023937,0.820877797952126
S1::392f5a0111a6,S1,392f5a0111a6,590,-0.07725276676803383,0.05379926591965387,-1.4359446257762405,172,1.341903779985421,0.9244909506324198,0.15101809873516014
S1::f3273c3d1579,S1,f3273c3d1579,1169,-0.012712664727509667,0.041821658120803795,-0.3039732353697825,181,1.423099119892048,0.6194258589997279,0.7611482820005442
S1::ca95b409f46d,S1,ca95b409f46d,601,-0.011924018879720989,0.02873918859901292,-0.4149045070858588,172,0.7490304217242953,0.6608940948605491,0.6782118102789019
S1::2dd467522255,S1,2dd467522255,1204,-0.022075611189122123,0.02551390439965133,-0.8652384536419211,181,0.9137177984944246,0.8065460382157201,0.38690792356855974
S1::07a31f117c8d,S1,07a31f117c8d,602,-0.05167579637019088,0.0491986799654392,-1.0503492452742997,172,1.2663578751064273,0.853221214154948,0.293557571690104
S1::2f097acc6948,S1,2f097acc6948,1200,-0.02462183775563859,0.04011033406870316,-0.613852722180398,181,1.464622746710261,0.7303436728902517,0.5393126542194966
S1::3347c9cb50d0,S1,3347c9cb50d0,592,-0.06278673872476563,0.04848649100845806,-1.29493261770197,172,1.1992188258713876,0.9023282623860471,0.19534347522790574
S1::0ac2d8eb4e13,S1,0ac2d8eb4e13,1167,-0.00949932701792523,0.035262826958765085,-0.2693864286330009,181,1.241552745147279,0.6061838356669698,0.7876323286660605
S1::057abc6e32a1,S1,057abc6e32a1,589,-0.07464506146964571,0.05481015759691135,-1.3618837226961757,172,1.3354600223704018,0.9133827080478205,0.17323458390435897
S1::955b64787255,S1,955b64787255,1159,-0.02463380115061373,0.038017118754038806,-0.6479660205179731,181,1.3978530993211753,0.7414965360512501,0.5170069278974998
S1::662d721de5b3,S1,662d721de5b3,599,-0.006756847629115621,0.028993505434394107,-0.23304693681848418,172,0.744663150189068,0.5921375206511879,0.8157249586976243
S1::57ad457eb1d9,S1,57ad457eb1d9,1198,-0.019398871946058164,0.023084497935413065,-0.8403419472380674,181,0.8155875545443388,0.7996416557632195,0.4007166884735609
S1::6de187715938,S1,6de187715938,601,-0.04037073571336639,0.049773963953261294,-0.8110813868727692,172,1.2640293267875673,0.7913405329608141,0.4173189340783723
S1::3efac9ca9c8d,S1,3efac9ca9c8d,1196,-0.007508514219957254,0.037795238570395816,-0.19866296665841154,181,1.3600999503459945,0.5787368025637826,0.8425263948724349
S1::1aa696e53bbb,S1,1aa696e53bbb,5391,-0.03220857602269661,0.01972032170919241,-1.633268285257382,181,1.3197403697272685,0.9487937080604131,0.10241258387917385
S1::70b307f3fef1,S1,70b307f3fef1,6296,0.02743965032383787,0.01641090443699098,1.6720376642976216,181,1.2878510340295757,0.047258447626490785,0.09451689525298157
S1::0989b1d7266f,S1,0989b1d7266f,5381,-0.042867338153649924,0.022502918681195853,-1.9049679182048158,181,1.5393811664388168,0.9716078792408595,0.05678424151828132
S1::2292cb55fbfd,S1,2292cb55fbfd,6285,0.024701671567710394,0.019444396104255756,1.2703748388618759,181,1.495974328775209,0.10197557072397812,0.20395114144795623
S1::ecbf8e6a5dfe,S1,ecbf8e6a5dfe,5376,-0.028462577251869563,0.030369904920253654,-0.9371967849951319,181,2.289377128752238,0.8256713283745324,0.348657343250935
S1::c6c9fe49a99a,S1,c6c9fe49a99a,6279,0.048905341396745974,0.02757573327550891,1.7734919651322827,181,2.221049115524429,0.03807361106176377,0.07614722212352754
S1::d4e529c56c67,S1,d4e529c56c67,5377,-0.019529135253372066,0.028233516888877618,-0.6917004116148712,181,2.1416737848861516,0.755437255776672,0.48912548844665626
S1::b6d173bf8467,S1,b6d173bf8467,6281,0.052768440213982,0.030365679326426625,1.7377658390819768,181,2.428928040300844,0.0411260411211366,0.0822520822422732
S1::0b6d9648a806,S1,0b6d9648a806,5339,-0.03048104064405496,0.02042189342335033,-1.492566825816603,181,1.3303038347330147,0.9322246937323393,0.1355506125353214
S1::e555d874c038,S1,e555d874c038,6217,-0.0403211615805906,0.017832372444996327,-2.2611215476213604,181,1.3188343497664228,0.9881241342926343,0.023751731414731303
S1::9ebaec2cc7ea,S1,9ebaec2cc7ea,5334,-0.02767508322531177,0.023590579888448,-1.1731412858936925,181,1.566430284060494,0.8796304237039242,0.2407391525921514
S1::7de27475a55b,S1,7de27475a55b,6209,-0.041405614566410266,0.02057519943254166,-2.0124040450817353,181,1.54553697300159,0.9779113187797527,0.04417736244049464
S1::053f73ece497,S1,053f73ece497,5329,-0.040687536043987775,0.026059127585655983,-1.561354497008713,181,1.8692696339488741,0.9407799340906955,0.11844013181860902
S1::ce1cced5b7d9,S1,ce1cced5b7d9,6206,-0.04790967070701504,0.023448130656568096,-2.0432191976717333,181,1.8545400045879774,0.9794846279235909,0.041030744152818155
S1::327d532b17e0,S1,327d532b17e0,5331,-0.02482426514601501,0.025696183040467672,-0.9660681941329761,181,1.8425159145774472,0.8329949707196308,0.3340100585607386
S1::9fcdde87d9a0,S1,9fcdde87d9a0,6208,-0.03828687216554202,0.023315966464131914,-1.642088146954602,181,1.8030970150620593,0.9497141311248991,0.10057173775020178
S1::a70ea79e0cbe,S1,a70ea79e0cbe,838,-0.02444672082313594,0.04728869726340262,-0.5169675258120422,179,1.254840573684703,0.6974105858642974,0.6051788282714052
S1::5dccc7b69e1d,S1,5dccc7b69e1d,1132,-0.0194968453360061,0.038036447011219984,-0.5125832423374066,181,1.2441726516734344,0.695878561095463,0.608242877809074
S1::a8d0fb9bb255,S1,a8d0fb9bb255,838,0.00908625300076454,0.053985568594190014,0.16830892472516096,179,1.4604697861731806,0.4331701265530601,0.8663402531061202
S1::f7bf9bbea30a,S1,f7bf9bbea30a,1132,-0.001937342826815636,0.0445607733359318,-0.04347641842322898,181,1.4322018285183051,0.5173391189400232,0.9653217621199535
S1::4d2efc8e0d82,S1,4d2efc8e0d82,838,-0.012467168401065694,0.052963641845425916,-0.23539107143445787,179,1.4787380207797258,0.593047392312939,0.813905215374122
S1::0c1812389efc,S1,0c1812389efc,1132,-0.008581702264058699,0.04819174088092968,-0.17807412862013103,181,1.6002627149388087,0.5706676201739027,0.8586647596521946
S1::fa47a685d9ca,S1,fa47a685d9ca,838,0.009153741915548847,0.05401785336537533,0.1694577134273215,179,1.516171537120599,0.43271831553560847,0.8654366310712169
S1::7caa7a69fc1b,S1,7caa7a69fc1b,1132,0.028483979487678786,0.05109337549820999,0.557488700050297,181,1.7941828988117772,0.2885967887397316,0.5771935774794632
S1::b7556bfcc041,S1,b7556bfcc041,838,-0.03370173957359087,0.04642641264535897,-0.7259173744702387,179,1.2372201404969323,0.7660552876944532,0.4678894246110936
S1::c91fe5bda7a4,S1,c91fe5bda7a4,1131,-0.04418005857759996,0.03734019898998096,-1.1831768381698837,181,1.2218219187221624,0.8816304647896499,0.23673907042070041
S1::e4c8878d2211,S1,e4c8878d2211,838,0.003473281414560429,0.05308035772513478,0.0654344010367464,179,1.4409397115028508,0.4739140673466562,0.9478281346933124
S1::18ad54e5ad06,S1,18ad54e5ad06,1131,-0.03939936190748291,0.04346353457156149,-0.9064923572336936,181,1.3925089804934425,0.8176623458270593,0.36467530834588135
S1::e58e24ad248c,S1,e58e24ad248c,838,-0.011765211619352445,0.05089624698475677,-0.23116069094202724,179,1.3697898475022587,0.5914050164617094,0.8171899670765812
S1::4cd6cbf5fb9b,S1,4cd6cbf5fb9b,1131,-0.03948267670600098,0.04044888908139907,-0.9761127586605979,181,1.3332289632671173,0.8354957052871781,0.3290085894256438
S1::26aa622df96b,S1,26aa622df96b,838,0.02285381050209651,0.05138244869042689,0.44477853984320564,179,1.4143434515248763,0.3282399022100172,0.6564798044200344
S1::ee8123dce15e,S1,ee8123dce15e,1130,0.0016745522093409115,0.042129749907410544,0.039747499404129166,181,1.3918817496779579,0.4841472162636129,0.9682944325272258
S1::45061c32a7d0,S1,45061c32a7d0,122,-0.09468490632003301,0.08124180539382614,-1.1654702386417974,89,0.8426578590720801,0.878085649846196,0.24382870030760806
S1::be3c47577d15,S1,be3c47577d15,263,-0.1089740176837139,0.04886040997461383,-2.230313207366312,141,0.7909219793457061,0.9871366715117748,0.02572665697645049
S1::9b0d6385d6da,S1,9b0d6385d6da,122,-0.0660406162478177,0.08903814886965633,-0.7417114695914792,89,0.9365433676484307,0.7708689154478028,0.45826216910439443
S1::63c9f8c723e0,S1,63c9f8c723e0,263,-0.08547879606076915,0.054179465305182584,-1.5776972987696245,141,0.8705001715522126,0.9426824164175462,0.11463516716490774
S1::94cd3ebb46af,S1,94cd3ebb46af,124,-0.020031538051522278,0.03171633514642649,-0.6315842596265178,89,0.3386502774545191,0.7361707126865286,0.5276585746269429
S1::9f8e9b797fa7,S1,9f8e9b797fa7,267,-0.0210067746206158,0.020847070576736956,-1.0076607427067983,141,0.3373696781535818,0.8431913213356113,0.3136173573287775
S1::e3e78c6ed87e,S1,e3e78c6ed87e,122,-0.055268178770232185,0.07584849126033238,-0.728665499496054,89,0.8052349358426689,0.7668968491574277,0.46620630168514454
S1::64a574dd5e4a,S1,64a574dd5e4a,263,-0.09583230991237633,0.042693301035601816,-2.244668544895651,141,0.7103662280597975,0.9876052906008681,0.024789418798263796
S1::96cc4c960042,S1,96cc4c960042,122,-0.08801203495597942,0.08077369674898217,-1.0896125657030604,89,0.8378703204134103,0.8620580772484789,0.2758838455030421
S1::7988641e78ba,S1,7988641e78ba,263,-0.10283161467725206,0.048051655947461164,-2.14002228746677,141,0.7770118588833966,0.9838235171883728,0.03235296562325418
S1::45de12258abe,S1,45de12258abe,122,-0.05936774488376411,0.0885879568361801,-0.6701559331992382,89,0.9320313552669715,0.7486208040099986,0.5027583919800027
S1::384f4ae3f57c,S1,384f4ae3f57c,263,-0.07933639305430731,0.0535077288492631,-1.482709035881644,141,0.8577139560443982,0.9309241335634835,0.13815173287303306
S1::d4c06178855b,S1,d4c06178855b,124,-0.022013379650486702,0.03164741381416902,-0.6955822608364599,89,0.33530916034437097,0.7566547607160592,0.4866904785678816
S1::7bff1db1efc9,S1,7bff1db1efc9,267,-0.021093538008304866,0.020319882656251394,-1.0380738100283988,141,0.32657422208596576,0.8503821533132536,0.29923569337349276
S1::b66b68cad684,S1,b66b68cad684,122,-0.05295133966083689,0.07569442875560448,-0.6995407790420287,89,0.8032968372267745,0.7578929311818241,0.4842141376363518
S1::2140455ca5a7,S1,2140455ca5a7,263,-0.09304200395746948,0.04187821445667145,-2.2217280551379224,141,0.697186307076946,0.9868491553156862,0.026301689368627645
S1::f3881373eb42,S1,f3881373eb42,215,-0.08732116405312856,0.054257966482418984,-1.6093703784756277,128,0.7881606634019337,0.9462323108210068,0.10753537835798643
S1::aec396310939,S1,aec396310939,215,-0.06361827900669345,0.05957789716268975,-1.0678167917368853,128,0.8695451867851891,0.8571984189694799,0.2856031620610402
S1::ad077a78eb84,S1,ad077a78eb84,216,-0.012359338050966003,0.020798746227485943,-0.5942347637586395,128,0.32371047512400924,0.7238224478175,0.5523551043649999
S1::5914e54e4d49,S1,5914e54e4d49,215,-0.07194807503510817,0.047259074332362955,-1.522418203308697,128,0.7188179490225045,0.9360478367238163,0.1279043265523674
S1::9c9531649dec,S1,9c9531649dec,215,-0.0792370409266433,0.053042902605938254,-1.4938292784485094,128,0.771690385153697,0.9323898765717729,0.13522024685645428
S1::68adf3e0acb2,S1,68adf3e0acb2,215,-0.055534155880208186,0.05853274045239472,-0.9487708152905413,128,0.8544213058835249,0.8286314058598511,0.3427371882802981
S1::7ffc3eec8f35,S1,7ffc3eec8f35,216,-0.011991341084499875,0.02003866711913196,-0.5984101144657029,128,0.31030814100209386,0.7252168407259532,0.5495663185480937
S1::13885041e616,S1,13885041e616,215,-0.06796839334938265,0.04597689037727894,-1.4783164496694967,128,0.7036703961966442,0.9303384516214052,0.13932309675718946
S1::8021638c68be,S1,8021638c68be,2434,0.030496080573983435,0.026437627129309763,1.1535105032241837,181,1.290205516785094,0.1243504545031594,0.2487009090063188
S1::c240b7b927af,S1,c240b7b927af,3180,0.06395779322262074,0.021349540034585536,2.995745721875566,181,1.266668978830719,0.001368873120714098,0.002737746241428196
S1::8891935db8f8,S1,8891935db8f8,2417,0.013449324256858783,0.030508924263177722,0.44083246399779613,181,1.4809179502464649,0.3296671446474977,0.6593342892949954
S1::f9e28c543d5f,S1,f9e28c543d5f,3159,0.04382191908103223,0.024907338001075745,1.759397936428998,181,1.438069418152592,0.039254971094984104,0.07850994218996821
S1::a9027034f199,S1,a9027034f199,2410,0.13458662463826043,0.08864474154990103,1.518269694119388,181,4.3003462659234275,0.06447321215945845,0.1289464243189169
S1::d5a8928a17d9,S1,d5a8928a17d9,3147,0.1462296024472924,0.07095491131883933,2.0608806315069947,181,3.897362782984582,0.01965721476128124,0.03931442952256248
S1::d72e48c1537e,S1,d72e48c1537e,2404,0.06833635454216262,0.06815688577715688,1.0026331714390901,181,3.2505110549507,0.15801894239270742,0.31603788478541484
S1::7bacdeb76994,S1,7bacdeb76994,3136,0.08679227898269755,0.059563681440438346,1.457134228170347,181,3.182216683013313,0.07253966586676697,0.14507933173353393
S1::6478c5b08542,S1,6478c5b08542,2370,-0.010446329016889067,0.027586114328434996,-0.378680697560993,181,1.3025684872670031,0.6475375055845767,0.7049249888308466
S1::28d5eedd1f75,S1,28d5eedd1f75,3055,-0.005227952868634424,0.024471474747915355,-0.21363456524334629,181,1.2948254071830498,0.5845839787762281,0.8308320424475437
S1::a33064d96ec4,S1,a33064d96ec4,2355,-0.020326521109536467,0.03377725957858053,-0.601781238713229,181,1.4959453992816958,0.7263401174345001,0.5473197651309998
S1::bf2f567dccbf,S1,bf2f567dccbf,3029,-0.019768573662173355,0.02936368161195271,-0.6732321213470183,181,1.4828222824208457,0.7496001855711327,0.5007996288577345
S1::0471945b0fd6,S1,0471945b0fd6,2354,-0.011318370524980829,0.03413585192504374,-0.3315684210792207,181,1.6554177918973343,0.6298924159232291,0.7402151681535418
S1::75dc6b87bcab,S1,75dc6b87bcab,3032,-0.015941697991233926,0.03096027961434964,-0.5149080754375739,181,1.6089999557993424,0.6966913712179466,0.6066172575641069
S1::d69922292b7c,S1,d69922292b7c,2347,-0.03284397327233323,0.03400239474970684,-0.9659311796742318,181,1.6316043461883958,0.832960690440796,0.33407861911840797
S1::80e438a88412,S1,80e438a88412,3017,-0.019447362177745148,0.02933620795119314,-0.6629132916599126,181,1.62267327458757,0.7463069557526248,0.5073860884947503
S1::99244bbf66f6,S1,99244bbf66f6,333,-0.015728630469118328,0.05994343863054659,-0.2623911945735988,144,1.1686557670136983,0.6034900696778186,0.7930198606443628
S1::41f972300f06,S1,41f972300f06,667,-0.03332534696983625,0.04168907036014822,-0.7993785105290548,176,1.1998199123896587,0.7879645164136682,0.42407096717266346
S1::3a0c7190d972,S1,3a0c7190d972,332,-0.03627865461839988,0.06830857598739005,-0.5310995595208575,144,1.272410295247352,0.70232510527349,0.59534978945302
S1::f021006a6f8f,S1,f021006a6f8f,667,-0.051973985085206405,0.04758949598477561,-1.0921314464400598,176,1.318758624221373,0.8626123354135116,0.27477532917297687
S1::01aa2e774c80,S1,01aa2e774c80,332,-0.07658756984135247,0.05011660527319424,-1.5281875024028553,144,1.016419891034598,0.936767004579811,0.12646599084037802
S1::6d87b7e06611,S1,6d87b7e06611,667,-0.06594372299958991,0.05123606973462705,-1.2870566251693372,176,1.3884956175682766,0.9009627238998196,0.19807455220036063
S1::5cff77a5efbf,S1,5cff77a5efbf,332,-0.018404557565456087,0.05793495968733491,-0.31767619525036944,144,1.1807939401527796,0.624634715011837,0.7507305699763258
S1::7c9d7e47539a,S1,7c9d7e47539a,667,-0.048188441179987544,0.046593638945896056,-1.0342278961285543,176,1.321342956436719,0.8494851821119672,0.3010296357760658
S1::2a3c013ee00d,S1,2a3c013ee00d,331,-0.018520947325688517,0.06312357806444956,-0.29340775497197763,144,1.1578213950027347,0.6153947507208761,0.7692104985582477
S1::524fae8d58ac,S1,524fae8d58ac,665,-0.034681192639539636,0.04249786563925486,-0.8160690453005941,176,1.1763646761345812,0.7927696765081794,0.4144606469836414
S1::358ed7a7d797,S1,358ed7a7d797,331,-0.026499824465154025,0.07171678509566128,-0.36950658663528424,144,1.2664887527016522,0.6441249177078272,0.7117501645843456
S1::58fa61ec43c8,S1,58fa61ec43c8,665,-0.04741385988166723,0.04870131672719927,-0.9735642292231289,176,1.2939618285171128,0.8348635227422672,0.3302729545154657
S1::3b1ca17ab051,S1,3b1ca17ab051,331,-0.06657468461857788,0.05166620174482239,-1.2885538779759342,144,1.0010769736311451,0.9012233866927676,0.19755322661446462
S1::3eef876b8216,S1,3eef876b8216,665,-0.04400490949887901,0.04802898521889447,-0.9162156830573135,176,1.2771490438268522,0.8202231093039607,0.3595537813920786
S1::8eac90b837ba,S1,8eac90b837ba,331,-0.005284923193151104,0.06006580910888275,-0.08798554904290053,144,1.1704460770702796,0.5350559191060655,0.9298881617878691
S1::2bc8bbd0c2da,S1,2bc8bbd0c2da,665,-0.014756255712216039,0.04607456629084154,-0.3202690095674153,176,1.2768110749412303,0.625617793171457,0.7487644136570859
S1::08402a06a891,S1,08402a06a891,11088,-0.010464939635486968,0.013183641080486759,-0.7937822011080256,181,1.3458474488406564,0.7863388819044552,0.42732223619108956
S1::9d573232b67b,S1,9d573232b67b,12835,0.05910919312038711,0.011912209376865992,4.962068013611281,181,1.3064400822921816,3.48732810961927e-07,6.97465621923854e-07
S1::bcac8181abce,S1,bcac8181abce,10568,0.00498214252860649,0.01629910477000124,0.3056697038831361,181,1.600768561945886,0.37992807134844775,0.7598561426968955
