object,family,mechanism,feature,omni_p,bp_bin,bp_exp,bp_N,bp_lift,rank,fdr
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f044,0.4436950714277754,,,0,,1998,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f019,0.44392611751085376,,,0,,1999,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f039,0.44439671979553985,0.0,0.10736389246443671,133,0.07421706588379015,2000,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f041,0.4453696093452941,,,0,,2001,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f009,0.44590979639823614,,,0,,2002,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f037,0.44694665039187687,1.0,0.17202253619554495,1830,0.1466098368245989,2003,False
SESS_E,SESS_E,M06_SESSION_TIME,f012,0.4474850028468804,2.0,0.023001743112655244,115,0.2191570318114973,2004,False
S28::b2a817579286,S28,M16_AUCTION_VALUE,f008,0.4490393379905233,,,0,,2005,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f026,0.44913314148342764,,,0,,2006,False
S22::e730d6bce802,S22,M14_REFERENCE_LEVEL,f026,0.4491359657708327,,,0,,2007,False
SESS_A,SESS_A,M06_SESSION_TIME,f007,0.44918232233424393,4.0,0.07568193866668457,706,0.0838042103471344,2008,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f003,0.4501267445547108,,,0,,2009,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f034,0.45033689405597666,,,0,,2010,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f001,0.4503540154011154,,,0,,2011,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f042,0.450710124742576,,,0,,2012,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f019,0.45135609452056347,,,0,,2013,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f022,0.4523571875783383,,,0,,2014,False
SESS_C,SESS_C,M06_SESSION_TIME,f004,0.4547203879400652,,,0,,2015,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f040,0.45600598458451214,2.0,0.8454912443145018,287,0.8010418634463214,2016,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f023,0.4564327561044168,,,0,,2017,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f021,0.4571611573098302,,,0,,2018,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f011,0.45785494187144726,2.0,0.37640525931029367,37,0.3914922708665917,2019,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f040,0.4590626832497713,,,0,,2020,False
SESS_C,SESS_C,M06_SESSION_TIME,f010,0.45970970343249373,,,0,,2021,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f040,0.4598568994843122,,,0,,2022,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f002,0.4599060467407601,,,0,,2023,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f006,0.4605104080492284,,,0,,2024,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f031,0.46085429784525456,,,0,,2025,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f031,0.4612328618339334,,,0,,2026,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f024,0.46195423416785264,,,0,,2027,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f006,0.462293613105067,,,0,,2028,False
SESS_A,SESS_A,M06_SESSION_TIME,f033,0.46350906868032116,1.0,0.038918355364707516,511,0.03441373556959964,2029,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f004,0.4635369855167104,2.0,0.03793882747411263,454,0.1287796053899813,2030,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f019,0.4640262602278371,,,0,,2031,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f037,0.4641730076743218,,,0,,2032,False
CAND0005,CAND0005,M13_IMBALANCE_FVG,f013,0.4648188109084961,3.0,0.184655182884492,1003,0.2392453799286221,2033,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f021,0.46500511751433216,,,0,,2034,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f021,0.4653705650886035,,,0,,2035,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f017,0.46681852250448097,18.0,0.17190669536010064,88,0.24800845609549965,2036,False
S5::15be26301532,S5,M05_OPENING_RANGE,f035,0.46825300071247744,1.0,0.08673222847953745,279,0.1357684092852081,2037,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f019,0.46902044477467086,1.0,0.02063833919842756,530,0.1309809374428225,2038,False
CAND0009,CAND0009,M03_BREAKOUT_RETEST,f024,0.4712532598468009,1.0,0.006549517331087255,893,0.11271635483206364,2039,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f014,0.4735333815589504,,,0,,2040,False
CAND0004,CAND0004,M13_IMBALANCE_FVG,f026,0.4738911110329769,3.0,0.27906969086899225,51,0.456859654459461,2041,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f006,0.4755498044640416,,,0,,2042,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f021,0.4758184430503887,,,0,,2043,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f040,0.4772628829567527,,,0,,2044,False
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f041,0.47745280277736724,0.0,0.0997658853973084,152,0.10758440751470155,2045,False
S7::98a2f4583fb9,S7,M07_TREND_CONTINUATION,f032,0.4776976909879649,,,0,,2046,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f041,0.47772402767305766,,,0,,2047,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f024,0.47817089945651503,,,0,,2048,False
CAND0002,CAND0002,M04_VOLATILITY_COMPRESSION_EXPANSION,f038,0.47918575250786244,,,0,,2049,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f024,0.4806792335582193,,,0,,2050,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f021,0.4807174228133606,,,0,,2051,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f020,0.480997592689707,,,0,,2052,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f013,0.48129227739486913,,,0,,2053,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f012,0.4814158300508109,,,0,,2054,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f002,0.48248021083368453,,,0,,2055,False
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f041,0.4826465817302683,,,0,,2056,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f014,0.4827518441986509,2.0,0.08605005088324683,57,0.1665171902915089,2057,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f033,0.483182069617496,,,0,,2058,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f036,0.48342075344891766,2.0,0.22470878770237357,59,0.3031093296766044,2059,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f026,0.4835470821751664,,,0,,2060,False
CAND0027,CAND0027,M06_SESSION_TIME,f021,0.484233134694402,1.0,0.12685597915568494,2555,0.07291446041359068,2061,False
S19::762b6018f2c5,S19,M15_GAP,f009,0.48441024088573537,,,0,,2062,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f041,0.48552767354884785,,,0,,2063,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f036,0.486754475705915,,,0,,2064,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f046,0.48736019738858793,,,0,,2065,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f042,0.4876064687708892,1.0,0.015084252508424767,260,0.13228795828845594,2066,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f002,0.48802034021532714,,,0,,2067,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f006,0.48806506121901183,,,0,,2068,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f031,0.4888665959600704,,,0,,2069,False
S20::3a706309724e,S20,M21_META_ROUTER,f003,0.488964410567555,2.0,0.03207161995542097,301,0.11762529064797109,2070,False
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f014,0.4889902087078579,,,0,,2071,False
S22::e730d6bce802,S22,M14_REFERENCE_LEVEL,f019,0.4894127815877276,2.0,0.007391131171108982,465,0.09556003232164338,2072,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f041,0.4897087529095745,,,0,,2073,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f002,0.4897379249450773,,,0,,2074,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f007,0.4898869084976454,,,0,,2075,False
CAND0009,CAND0009,M03_BREAKOUT_RETEST,f001,0.4921661462872984,0.0,0.17981893005205343,258,0.2662419197673199,2076,False
S6::7199b701458a,S6,M06_SESSION_TIME,f032,0.49307031821804514,,,0,,2077,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f026,0.4932855313459783,,,0,,2078,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f034,0.4933376622145347,,,0,,2079,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f020,0.49393891939477186,2.0,0.015787025360023618,294,0.14105939875097356,2080,False
SESS_B,SESS_B,M06_SESSION_TIME,f033,0.49431619521146497,,,0,,2081,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f027,0.4948501355634527,,,0,,2082,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f013,0.4966287770105393,,,0,,2083,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f004,0.4969829349855426,2.0,0.09637180975666418,134,0.18867639861616303,2084,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f011,0.4974291454949755,37.0,0.26306445789073446,50,0.37337064754006594,2085,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f035,0.49759243827441235,,,0,,2086,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f028,0.4984805526116034,,,0,,2087,False
CAND0004,CAND0004,M13_IMBALANCE_FVG,f024,0.5006032717064706,0.0,0.042445200548964994,91,0.19477858257112096,2088,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f037,0.501703557907454,,,0,,2089,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f012,0.5025546783606716,,,0,,2090,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f014,0.5030995477787714,4.0,0.01060319216749766,304,0.13006318733065142,2091,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f021,0.5033782091954926,,,0,,2092,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f012,0.5034196728870777,,,0,,2093,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f032,0.503968300779547,,,0,,2094,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f027,0.5048873544933818,,,0,,2095,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f031,0.5055697711340681,,,0,,2096,False
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f010,0.5066393804697134,,,0,,2097,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f038,0.5102294119237771,0.0,0.4470988197705602,580,0.4051808653145482,2098,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f017,0.5105163746272112,,,0,,2099,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f011,0.5114137812586366,46.0,0.04181168513015013,257,0.06468357698220724,2100,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f038,0.5117897431051421,,,0,,2101,False
S28::b2a817579286,S28,M16_AUCTION_VALUE,f001,0.5118657894396361,,,0,,2102,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f001,0.5121639123238131,,,0,,2103,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f032,0.5125040780080192,,,0,,2104,False
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f014,0.5126184517882992,,,0,,2105,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f004,0.5130553541042246,,,0,,2106,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f044,0.5140392407031125,,,0,,2107,False
SESS_A,SESS_A,M06_SESSION_TIME,f011,0.5140712150230895,27.0,0.3933768835129798,53,0.3898058473910144,2108,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f034,0.5142151727884463,,,0,,2109,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f036,0.5150462233266084,,,0,,2110,False
CAND0009,CAND0009,M03_BREAKOUT_RETEST,f036,0.5157060344550068,3.0,0.13874623060891944,297,0.2237961818493861,2111,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f001,0.5167291883722158,,,0,,2112,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f001,0.5170287587849764,,,0,,2113,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f008,0.5174251854610756,,,0,,2114,False
S6::7199b701458a,S6,M06_SESSION_TIME,f027,0.5177764940334229,,,0,,2115,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f033,0.5181554175703806,2.0,0.10445726744751918,82,0.2525359011741434,2116,False
SESS_B,SESS_B,M06_SESSION_TIME,f010,0.5186862324914709,,,0,,2117,False
SESS_A,SESS_A,M06_SESSION_TIME,f031,0.5187777747052573,0.0,0.04435186420074292,720,0.04416306138814255,2118,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f038,0.5196524926681423,,,0,,2119,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f040,0.5201435499535401,,,0,,2120,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f042,0.5207059400986869,0.0,0.05897741845142118,82,0.26717413941116197,2121,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f023,0.5231671266776816,,,0,,2122,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f010,0.523208941417157,,,0,,2123,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f035,0.5235149388201787,,,0,,2124,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f014,0.5237894437387114,,,0,,2125,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f011,0.5244886430884863,8.0,0.12375514909689739,60,0.3072862299263319,2126,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f012,0.524627944883852,,,0,,2127,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f036,0.5255809659294131,,,0,,2128,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f031,0.5264426368676451,,,0,,2129,False
S20::3a706309724e,S20,M21_META_ROUTER,f042,0.5264789576916518,3.0,0.08209354921759492,187,0.16458901300076179,2130,False
S5::15be26301532,S5,M05_OPENING_RANGE,f044,0.5266602945438392,2.0,0.035719369038744384,572,0.09047334289750693,2131,False
SESS_A,SESS_A,M06_SESSION_TIME,f017,0.5267160062150009,13.0,0.19863400418006907,141,0.19723434133997836,2132,False
SESS_E,SESS_E,M06_SESSION_TIME,f037,0.5269870878564689,,,0,,2133,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f040,0.5271353546432045,,,0,,2134,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f044,0.5272464240188213,,,0,,2135,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f035,0.5282239025168634,,,0,,2136,False
S5::15be26301532,S5,M05_OPENING_RANGE,f011,0.5293214989051185,10.0,0.4527512841187372,31,0.4924663898605597,2137,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f027,0.529734118011711,,,0,,2138,False
CAND0002,CAND0002,M04_VOLATILITY_COMPRESSION_EXPANSION,f030,0.5299082566670976,,,0,,2139,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f036,0.5304796140182289,,,0,,2140,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f046,0.5306194761334755,0.0,0.03556590350403503,126,0.08046058758695537,2141,False
S8::b7adfd7f9d4f,S8,M08_EXTENSION_MEAN_REVERSION,f046,0.5313422934671603,,,0,,2142,False
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f012,0.5321432832961515,,,0,,2143,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f017,0.5323156665742745,,,0,,2144,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f001,0.5325593971510778,,,0,,2145,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f001,0.5331232575056921,,,0,,2146,False
S3::37a51a4fd454,S3,M03_BREAKOUT_RETEST,f008,0.5332327426391137,,,0,,2147,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f006,0.5333589807908401,3.0,0.13519106347011986,68,0.2776228046697864,2148,False
CAND0027,CAND0027,M06_SESSION_TIME,f032,0.5336946825076994,0.0,0.2009742927278434,1551,0.1538761416459971,2149,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f031,0.5346107512593279,0.0,0.22599499380138066,33,0.27650088178869164,2150,False
S44::3d6f380511c2,S44,M17_VOLUME_PARTICIPATION,f019,0.534756000826234,,,0,,2151,False
S3::7aafa506c507,S3,M03_BREAKOUT_RETEST,f004,0.5354519211549025,,,0,,2152,False
SESS_E,SESS_E,M06_SESSION_TIME,f032,0.5361803713133373,,,0,,2153,False
S6::7199b701458a,S6,M06_SESSION_TIME,f034,0.5361818429889422,,,0,,2154,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f013,0.5363519469401656,,,0,,2155,False
SESS_C,SESS_C,M06_SESSION_TIME,f026,0.5387995917246835,,,0,,2156,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f042,0.5393577036313442,1.0,0.05603226648310577,165,0.14764647357781754,2157,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f037,0.539637406219136,,,0,,2158,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f046,0.5407645743915306,,,0,,2159,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f046,0.5424493174931913,,,0,,2160,False
S5::15be26301532,S5,M05_OPENING_RANGE,f040,0.5426749283544279,,,0,,2161,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f031,0.542922472555563,,,0,,2162,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f009,0.5438336769852796,,,0,,2163,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f009,0.5440005456945829,1.0,0.057162987644277984,305,0.14189427800801147,2164,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f023,0.5440651578058486,2.0,0.08685255820564176,213,0.16862283007084178,2165,False
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f013,0.5440652829033188,1.0,0.11656599421858518,262,0.13725994324937382,2166,False
S31::555f488885b1,S31,M06_SESSION_TIME,f042,0.5456508184179121,,,0,,2167,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f046,0.5462593198134877,,,0,,2168,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f042,0.5475959718899259,,,0,,2169,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f015,0.5477650405601837,0.0,0.2040315900778819,1380,0.14439293746761944,2170,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f004,0.5478595688847534,4.0,0.040041951916992426,186,0.16240363075704414,2171,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f046,0.5488856837916045,0.0,0.03260164638441922,186,0.03815534105601355,2172,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f006,0.5491456267598194,4.0,0.31037087398068797,80,0.5061167588118665,2173,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f014,0.5497235728879546,,,0,,2174,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f014,0.5504888410103681,,,0,,2175,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f011,0.5506101617093737,32.0,0.3545209686933145,30,0.5572833666885972,2176,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f023,0.55187468568897,,,0,,2177,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f026,0.5520571183502354,0.0,0.3529497100367378,41,0.36886000710155165,2178,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f011,0.5520697123059566,,,0,,2179,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f017,0.5520697123059566,,,0,,2180,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f006,0.5525524592055608,,,0,,2181,False
SESS_D,SESS_D,M06_SESSION_TIME,f028,0.5531615683612223,4.0,0.08234840648512323,270,0.1207619671298013,2182,False
S19::762b6018f2c5,S19,M15_GAP,f041,0.5533911873229771,,,0,,2183,False
S5::15be26301532,S5,M05_OPENING_RANGE,f028,0.5534737850034634,2.0,0.020583263241689558,585,0.07116642317670985,2184,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f009,0.5538346609984779,,,0,,2185,False
S39::cdecf371316b,S39,M07_TREND_CONTINUATION,f008,0.5540108094558815,,,0,,2186,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f009,0.5551617363894223,,,0,,2187,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f044,0.5565710969223314,,,0,,2188,False
S23::866611e1c7db,S23,M04_VOLATILITY_COMPRESSION_EXPANSION,f014,0.557019942938306,,,0,,2189,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f024,0.5575075738500761,,,0,,2190,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f027,0.5577197625445274,,,0,,2191,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f030,0.5579602740392964,3.0,0.008921299898426013,289,0.12715727965438667,2192,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f012,0.5581728399948693,4.0,0.016798752620230926,962,0.04572616336402653,2193,False
SESS_A,SESS_A,M06_SESSION_TIME,f021,0.5582587592581096,1.0,0.03062265475420848,1002,0.029865242358905652,2194,False
SESS_E,SESS_E,M06_SESSION_TIME,f041,0.5588963844177419,,,0,,2195,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f036,0.5591396933393444,,,0,,2196,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f033,0.5594164138487834,,,0,,2197,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f020,0.561347691954297,,,0,,2198,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f008,0.5613511928585857,,,0,,2199,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f013,0.561476499015523,,,0,,2200,False
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f009,0.5622005333360658,2.0,0.12254956596242934,257,0.14391608862822672,2201,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f024,0.5636335499134093,,,0,,2202,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f044,0.5645062219135533,,,0,,2203,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f021,0.5646618936749936,,,0,,2204,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f032,0.5648806194596112,,,0,,2205,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f014,0.5656678959696015,4.0,0.13868919960820517,66,0.09634910358855475,2206,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f035,0.5660960635045376,,,0,,2207,False
S19::762b6018f2c5,S19,M15_GAP,f042,0.566545595463285,,,0,,2208,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f038,0.5671542498807591,,,0,,2209,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f001,0.5671676307915174,2.0,0.1281202771542246,65,0.2655617885294026,2210,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f008,0.5675804741481638,,,0,,2211,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f026,0.5682697184091867,,,0,,2212,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f019,0.5684045019629398,,,0,,2213,False
CAND0027,CAND0027,M06_SESSION_TIME,f031,0.568437201771367,1.0,0.10551567480829419,4720,0.07106036693787098,2214,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f014,0.5694150681822929,4.0,0.19480833170627465,62,0.34108619441092664,2215,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f023,0.5700208499785708,0.0,0.04103359166637866,96,0.22236251604564095,2216,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f001,0.5700756456195655,3.0,0.4110530279543435,407,0.3164848083004327,2217,False
S20::3a706309724e,S20,M21_META_ROUTER,f011,0.5702516388822407,30.0,0.26582928681685025,49,0.3389598375865324,2218,False
SESS_A,SESS_A,M06_SESSION_TIME,f040,0.5705140440304479,2.0,0.06483770886967628,395,0.062488420788988384,2219,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f026,0.5715608704493569,,,0,,2220,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f004,0.5735390912118032,0.0,0.02410652363727878,122,0.2110577220220426,2221,False
S29::10d4532019fd,S29,M06_SESSION_TIME,f040,0.5739623739578907,2.0,0.08737100559335809,41,0.22296715548802837,2222,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f005,0.5743413499092331,,,0,,2223,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f024,0.5747072300492766,,,0,,2224,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f008,0.5763170234925687,,,0,,2225,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f030,0.5769285966799564,,,0,,2226,False
CAND0005,CAND0005,M13_IMBALANCE_FVG,f033,0.5776191427926691,3.0,0.06313614322041482,938,0.08362001880581274,2227,False
