object,family,mechanism,feature,n_bins,omni_p,best_pos_bin,best_pos_exp,best_pos_N,best_pos_days,best_pos_lift,best_pos_z,pooled_exp,rank,bh_thresh,fdr_sig
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f007,5,1.0,,,0,0,,,-0.23235864181773025,2683,0.025922705314009666,False
SESS_A,SESS_A,M06_SESSION_TIME,f038,5,1.0,3.0,0.03752703969977051,531,531,0.0330041310173746,0.5714892224718494,0.009844862393366436,2684,0.025932367149758457,False
SESS_A,SESS_A,M06_SESSION_TIME,f035,5,1.0,3.0,0.05039948796959671,352,352,0.04540849439732278,0.6240415000168339,0.009844862393366436,2685,0.02594202898550725,False
SESS_A,SESS_A,M06_SESSION_TIME,f032,5,1.0,3.0,0.06296896744599811,648,648,0.06613900867233125,1.2740444009772232,0.009844862393366436,2686,0.025951690821256042,False
SESS_A,SESS_A,M06_SESSION_TIME,f030,5,1.0,2.0,0.05106038466655479,649,649,0.051332342982454336,0.9663089285689614,0.009844862393366436,2687,0.025961352657004833,False
SESS_A,SESS_A,M06_SESSION_TIME,f028,5,1.0,2.0,0.043597310933493935,545,545,0.0404464385162445,0.6915910322632325,0.009844862393366436,2688,0.025971014492753627,False
SESS_A,SESS_A,M06_SESSION_TIME,f023,5,1.0,2.0,0.04067569384659299,293,293,0.033841975991825014,0.43046165645899687,0.009844862393366436,2689,0.025980676328502417,False
SESS_A,SESS_A,M06_SESSION_TIME,f022,5,1.0,2.0,0.03339702522993341,298,298,0.025895583379237086,0.33330260677730644,0.009844862393366436,2690,0.02599033816425121,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f002,5,1.0,,,0,0,,,-0.23235864181773025,2691,0.026000000000000002,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f001,5,1.0,,,0,0,,,-0.23235864181773025,2692,0.026009661835748793,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f046,2,1.0,,,0,0,,,-0.24240894300199123,2693,0.026019323671497587,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f042,5,1.0,,,0,0,,,-0.24240894300199123,2694,0.026028985507246378,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f041,5,1.0,,,0,0,,,-0.24240894300199123,2695,0.026038647342995172,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f035,5,1.0,,,0,0,,,-0.24240894300199123,2696,0.026048309178743963,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f034,3,1.0,,,0,0,,,-0.24240894300199123,2697,0.026057971014492753,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f024,2,1.0,,,0,0,,,-0.24240894300199123,2698,0.026067632850241548,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f010,5,1.0,,,0,0,,,-0.24240894300199123,2699,0.02607729468599034,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f009,5,1.0,,,0,0,,,-0.24240894300199123,2700,0.026086956521739132,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f006,5,1.0,,,0,0,,,-0.24240894300199123,2701,0.026096618357487923,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f040,5,1.0,,,0,0,,,-0.05809888414133959,2702,0.026106280193236714,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f034,3,1.0,,,0,0,,,-0.05809888414133959,2703,0.026115942028985508,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f033,5,1.0,,,0,0,,,-0.05809888414133959,2704,0.0261256038647343,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f024,2,1.0,,,0,0,,,-0.05809888414133959,2705,0.026135265700483093,False
SESS_B,SESS_B,M06_SESSION_TIME,f009,5,1.0,,,0,0,,,-0.3656137311760934,2706,0.026144927536231884,False
SESS_B,SESS_B,M06_SESSION_TIME,f005,5,1.0,,,0,0,,,-0.3656137311760934,2707,0.026154589371980674,False
SESS_A,SESS_A,M06_SESSION_TIME,f043,5,1.0,2.0,0.03665456946337957,589,589,0.03264954341033774,0.5886337860278298,0.009844862393366436,2708,0.02616425120772947,False
SESS_A,SESS_A,M06_SESSION_TIME,f042,5,1.0,4.0,0.032229803461769624,365,365,0.025175413571807283,0.37329246991956316,0.009844862393366436,2709,0.02617391304347826,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f023,5,1.0,,,0,0,,,-0.05809888414133959,2710,0.026183574879227053,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f022,5,1.0,,,0,0,,,-0.05809888414133959,2711,0.026193236714975844,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f020,5,1.0,,,0,0,,,-0.05809888414133959,2712,0.026202898550724642,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f010,5,1.0,,,0,0,,,-0.05809888414133959,2713,0.026212560386473432,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f035,5,1.0,,,0,0,,,-0.19540252563132476,2714,0.026222222222222227,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f034,3,1.0,,,0,0,,,-0.19540252563132476,2715,0.026231884057971017,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f031,2,1.0,,,0,0,,,-0.19540252563132476,2716,0.02624154589371981,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f024,2,1.0,,,0,0,,,-0.19540252563132476,2717,0.026251207729468602,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f023,5,1.0,,,0,0,,,-0.19540252563132476,2718,0.026260869565217393,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f002,5,1.0,,,0,0,,,-0.19540252563132476,2719,0.026270531400966187,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f001,5,1.0,,,0,0,,,-0.19540252563132476,2720,0.026280193236714978,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f044,5,1.0,,,0,0,,,-0.18214022583580294,2721,0.026289855072463772,False
SESS_B,SESS_B,M06_SESSION_TIME,f026,5,1.0,,,0,0,,,-0.3656137311760934,2722,0.026299516908212563,False
SESS_B,SESS_B,M06_SESSION_TIME,f020,5,1.0,,,0,0,,,-0.3656137311760934,2723,0.026309178743961353,False
SESS_B,SESS_B,M06_SESSION_TIME,f019,12,1.0,,,0,0,,,-0.3656137311760934,2724,0.026318840579710148,False
SESS_B,SESS_B,M06_SESSION_TIME,f013,5,1.0,,,0,0,,,-0.3656137311760934,2725,0.026328502415458938,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f014,5,1.0,,,0,0,,,-0.18214022583580294,2726,0.026338164251207732,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f041,5,1.0,,,0,0,,,-0.06732270034263796,2727,0.026347826086956523,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f035,5,1.0,0.0,0.09808762549332284,122,106,0.17394673013037162,1.1798228425662414,-0.06732270034263796,2728,0.026357487922705314,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f033,5,1.0,,,0,0,,,-0.06732270034263796,2729,0.026367149758454108,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f032,5,1.0,,,0,0,,,-0.06732270034263796,2730,0.0263768115942029,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f030,5,1.0,0.0,0.024510041357566754,247,202,0.10196346398691776,0.9374975304766677,-0.06732270034263796,2731,0.026386473429951693,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f012,5,1.0,,,0,0,,,-0.06732270034263796,2732,0.026396135265700484,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f011,24,1.0,36.0,0.35532846082755726,44,37,0.430266497407496,1.6899088643554516,-0.06732270034263796,2733,0.026405797101449274,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f010,5,1.0,4.0,0.01624053348653185,278,232,0.09408432939280623,0.9151449692894081,-0.06732270034263796,2734,0.02641545893719807,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f007,5,1.0,0.0,0.05441050182377551,202,176,0.13249944859268997,1.1794052273065825,-0.06732270034263796,2735,0.02642512077294686,False
SESS_B,SESS_B,M06_SESSION_TIME,f044,5,1.0,,,0,0,,,-0.3656137311760934,2736,0.026434782608695653,False
SESS_B,SESS_B,M06_SESSION_TIME,f034,3,1.0,,,0,0,,,-0.3656137311760934,2737,0.026444444444444444,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f001,5,1.0,,,0,0,,,-0.06732270034263796,2738,0.026454106280193235,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f041,4,1.0,,,0,0,,,-0.18525611422496036,2739,0.02646376811594203,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f040,5,1.0,,,0,0,,,-0.18525611422496036,2740,0.02647342995169082,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f033,3,1.0,,,0,0,,,-0.18525611422496036,2741,0.026483091787439614,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f032,5,1.0,,,0,0,,,-0.18525611422496036,2742,0.026492753623188404,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f017,12,1.0,19.0,0.09788280271056857,33,32,0.2932729562618548,1.0743606540231734,-0.18525611422496036,2743,0.026502415458937202,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f016,4,1.0,,,0,0,,,-0.18525611422496036,2744,0.026512077294685993,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f014,5,1.0,,,0,0,,,-0.18525611422496036,2745,0.026521739130434787,False
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f007,5,1.0,,,0,0,,,-0.18525611422496036,2746,0.026531400966183578,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f044,5,1.0,,,0,0,,,-0.20573875879572312,2747,0.026541062801932372,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f043,5,1.0,,,0,0,,,-0.20573875879572312,2748,0.026550724637681163,False
SESS_C,SESS_C,M06_SESSION_TIME,f017,2,1.0,,,0,0,,,-0.2791331001590712,2749,0.026560386473429953,False
SESS_C,SESS_C,M06_SESSION_TIME,f012,5,1.0,,,0,0,,,-0.2791331001590712,2750,0.026570048309178747,False
SESS_C,SESS_C,M06_SESSION_TIME,f011,2,1.0,,,0,0,,,-0.2791331001590712,2751,0.026579710144927538,False
SESS_C,SESS_C,M06_SESSION_TIME,f009,5,1.0,,,0,0,,,-0.2791331001590712,2752,0.026589371980676332,False
SESS_C,SESS_C,M06_SESSION_TIME,f007,5,1.0,,,0,0,,,-0.2791331001590712,2753,0.026599033816425123,False
SESS_C,SESS_C,M06_SESSION_TIME,f002,5,1.0,,,0,0,,,-0.2791331001590712,2754,0.026608695652173914,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f037,2,1.0,,,0,0,,,-0.20573875879572312,2755,0.026618357487922708,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f036,5,1.0,,,0,0,,,-0.20573875879572312,2756,0.0266280193236715,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f035,5,1.0,,,0,0,,,-0.20573875879572312,2757,0.026637681159420293,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f023,5,1.0,,,0,0,,,-0.20573875879572312,2758,0.026647342995169084,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f022,5,1.0,,,0,0,,,-0.20573875879572312,2759,0.026657004830917874,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f016,4,1.0,,,0,0,,,-0.20573875879572312,2760,0.02666666666666667,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f015,2,1.0,,,0,0,,,-0.20573875879572312,2761,0.02667632850241546,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f011,22,1.0,36.0,0.08291044170811701,46,41,0.29582642386771935,1.1680566212897139,-0.20573875879572312,2762,0.026685990338164253,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f008,5,1.0,,,0,0,,,-0.20573875879572312,2763,0.026695652173913044,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f007,5,1.0,,,0,0,,,-0.20573875879572312,2764,0.026705314009661835,False
SESS_C,SESS_C,M06_SESSION_TIME,f031,2,1.0,,,0,0,,,-0.2791331001590712,2765,0.02671497584541063,False
SESS_C,SESS_C,M06_SESSION_TIME,f028,5,1.0,,,0,0,,,-0.2791331001590712,2766,0.02672463768115942,False
SESS_C,SESS_C,M06_SESSION_TIME,f023,5,1.0,,,0,0,,,-0.2791331001590712,2767,0.026734299516908214,False
SESS_C,SESS_C,M06_SESSION_TIME,f021,2,1.0,,,0,0,,,-0.2791331001590712,2768,0.026743961352657004,False
SESS_C,SESS_C,M06_SESSION_TIME,f020,5,1.0,,,0,0,,,-0.2791331001590712,2769,0.026753623188405795,False
SESS_C,SESS_C,M06_SESSION_TIME,f019,12,1.0,,,0,0,,,-0.2791331001590712,2770,0.02676328502415459,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f005,4,1.0,,,0,0,,,-0.20573875879572312,2771,0.02677294685990338,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f004,5,1.0,,,0,0,,,-0.20573875879572312,2772,0.026782608695652174,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f001,5,1.0,,,0,0,,,-0.20573875879572312,2773,0.026792270531400965,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f044,5,1.0,,,0,0,,,-0.26565881262113494,2774,0.026801932367149763,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f043,5,1.0,,,0,0,,,-0.26565881262113494,2775,0.026811594202898553,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f038,5,1.0,,,0,0,,,-0.26565881262113494,2776,0.026821256038647347,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f034,3,1.0,,,0,0,,,-0.26565881262113494,2777,0.026830917874396138,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f021,2,1.0,,,0,0,,,-0.26565881262113494,2778,0.026840579710144932,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f017,13,1.0,,,0,0,,,-0.26565881262113494,2779,0.026850241545893723,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f016,4,1.0,,,0,0,,,-0.26565881262113494,2780,0.026859903381642514,False
SESS_D,SESS_D,M06_SESSION_TIME,f005,4,1.0,2.0,0.03498567952336893,297,297,0.06905418315351691,0.8492329541799858,-0.0267017319359689,2781,0.026869565217391308,False
SESS_D,SESS_D,M06_SESSION_TIME,f003,4,1.0,,,0,0,,,-0.0267017319359689,2782,0.0268792270531401,False
SESS_C,SESS_C,M06_SESSION_TIME,f046,2,1.0,,,0,0,,,-0.2791331001590712,2783,0.026888888888888893,False
SESS_C,SESS_C,M06_SESSION_TIME,f044,5,1.0,,,0,0,,,-0.2791331001590712,2784,0.026898550724637683,False
SESS_C,SESS_C,M06_SESSION_TIME,f042,5,1.0,,,0,0,,,-0.2791331001590712,2785,0.026908212560386474,False
SESS_C,SESS_C,M06_SESSION_TIME,f038,5,1.0,,,0,0,,,-0.2791331001590712,2786,0.02691787439613527,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f015,2,1.0,,,0,0,,,-0.26565881262113494,2787,0.02692753623188406,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f008,5,1.0,,,0,0,,,-0.26565881262113494,2788,0.026937198067632853,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f007,5,1.0,,,0,0,,,-0.26565881262113494,2789,0.026946859903381644,False
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f004,5,1.0,,,0,0,,,-0.26565881262113494,2790,0.026956521739130435,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f043,5,1.0,1.0,0.013473964517557861,122,118,0.04944243881734792,0.6985602134836972,-0.022855479656928215,2791,0.02696618357487923,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f040,4,1.0,0.0,0.05641734267503419,79,79,0.09570996921969215,0.9821305965760594,-0.022855479656928215,2792,0.02697584541062802,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f034,3,1.0,4.0,0.0010802650707032384,152,147,0.0357481901776314,0.5369468961159215,-0.022855479656928215,2793,0.026985507246376814,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f033,5,1.0,,,0,0,,,-0.022855479656928215,2794,0.026995169082125604,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f031,2,1.0,1.0,0.00481350550940676,157,135,0.04200572005450195,0.6182618812782286,-0.022855479656928215,2795,0.027004830917874395,False
SESS_D,SESS_D,M06_SESSION_TIME,f027,5,1.0,,,0,0,,,-0.0267017319359689,2796,0.02701449275362319,False
SESS_D,SESS_D,M06_SESSION_TIME,f024,2,1.0,,,0,0,,,-0.0267017319359689,2797,0.02702415458937198,False
SESS_D,SESS_D,M06_SESSION_TIME,f023,5,1.0,0.0,0.020666068345618707,208,208,0.051192529496871086,0.5604639924841179,-0.0267017319359689,2798,0.027033816425120774,False
SESS_D,SESS_D,M06_SESSION_TIME,f022,5,1.0,1.0,0.011209236966843738,498,498,0.04616978890001329,0.7690875408237561,-0.0267017319359689,2799,0.027043478260869565,False
SESS_D,SESS_D,M06_SESSION_TIME,f020,5,1.0,2.0,0.04444953892289206,197,197,0.07656943875959371,0.8162532355166398,-0.0267017319359689,2800,0.027053140096618356,False
SESS_D,SESS_D,M06_SESSION_TIME,f014,5,1.0,3.0,0.029232103187463273,393,393,0.0651274767811105,0.9645886382789964,-0.0267017319359689,2801,0.02706280193236715,False
SESS_D,SESS_D,M06_SESSION_TIME,f012,5,1.0,2.0,0.03785214191744956,332,332,0.07329444731154854,0.9988795278571245,-0.0267017319359689,2802,0.02707246376811594,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f024,2,1.0,1.0,0.014154133647162039,113,95,0.04906173521579688,0.6021769255824378,-0.022855479656928215,2803,0.027082125603864735,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f023,4,1.0,1.0,0.05187650954504303,47,45,0.08323659814263142,0.6290638620636775,-0.022855479656928215,2804,0.027091787439613525,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f022,5,1.0,3.0,0.08372503718140446,52,49,0.12016430820008095,1.0502512924680452,-0.022855479656928215,2805,0.027101449275362323,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f019,12,1.0,6.0,0.08834000039759715,33,32,0.11978904174492194,1.001647465813605,-0.022855479656928215,2806,0.027111111111111114,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f016,3,1.0,0.0,0.08949875616829155,46,42,0.12483803980579974,0.8414070680323913,-0.022855479656928215,2807,0.027120772946859908,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f014,5,1.0,4.0,0.040016611614298904,42,41,0.069189382738671,0.6341585094302081,-0.022855479656928215,2808,0.0271304347826087,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f013,3,1.0,,,0,0,,,-0.022855479656928215,2809,0.027140096618357493,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f003,3,1.0,,,0,0,,,-0.022855479656928215,2810,0.027149758454106283,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f002,5,1.0,1.0,0.02677821183728354,77,75,0.059612266546572854,0.5433943578579575,-0.022855479656928215,2811,0.027159420289855074,False
HTF_TGT_BREAK,HTF_TGT_BREAK,M03_BREAKOUT_RETEST,f001,5,1.0,4.0,0.001824312676753768,84,72,0.030193362961419442,0.29659918815536973,-0.022855479656928215,2812,0.027169082125603868,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f042,5,1.0,,,0,0,,,-0.10018457997622172,2813,0.02717874396135266,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f032,5,1.0,,,0,0,,,-0.10018457997622172,2814,0.027188405797101453,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f006,5,1.0,,,0,0,,,-0.10018457997622172,2815,0.027198067632850244,False
SESS_D,SESS_D,M06_SESSION_TIME,f046,2,1.0,,,0,0,,,-0.0267017319359689,2816,0.027207729468599035,False
SESS_D,SESS_D,M06_SESSION_TIME,f042,5,1.0,2.0,0.01690139578228431,308,308,0.049027103217939,0.6288098546867786,-0.0267017319359689,2817,0.02721739130434783,False
SESS_D,SESS_D,M06_SESSION_TIME,f040,2,1.0,,,0,0,,,-0.0267017319359689,2818,0.02722705314009662,False
SESS_D,SESS_D,M06_SESSION_TIME,f035,5,1.0,3.0,0.030253364535290674,266,266,0.0629717984813291,0.7547609109261895,-0.0267017319359689,2819,0.027236714975845414,False
SESS_D,SESS_D,M06_SESSION_TIME,f033,5,1.0,4.0,0.023274698470432103,614,614,0.06411722684397254,1.260292455727187,-0.0267017319359689,2820,0.027246376811594204,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f002,5,1.0,,,0,0,,,-0.10018457997622172,2821,0.027256038647342995,False
HTF_RECLAIM,HTF_RECLAIM,M11_STRUCTURE_BREAK_REVERSAL,f001,5,1.0,,,0,0,,,-0.10018457997622172,2822,0.02726570048309179,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f041,5,1.0,,,0,0,,,-0.1462639811616175,2823,0.02727536231884058,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f036,5,1.0,,,0,0,,,-0.1462639811616175,2824,0.027285024154589374,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f035,3,1.0,1.0,0.02487132845235472,49,45,0.18292944487569462,0.9595890233765907,-0.1462639811616175,2825,0.027294685990338165,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f034,3,1.0,,,0,0,,,-0.1462639811616175,2826,0.027304347826086955,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f033,5,1.0,,,0,0,,,-0.1462639811616175,2827,0.02731400966183575,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f030,3,1.0,,,0,0,,,-0.1462639811616175,2828,0.02732367149758454,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f028,5,1.0,,,0,0,,,-0.1462639811616175,2829,0.027333333333333334,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f022,5,1.0,,,0,0,,,-0.1462639811616175,2830,0.027342995169082125,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f021,2,1.0,,,0,0,,,-0.1462639811616175,2831,0.027352657004830916,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f020,4,1.0,,,0,0,,,-0.1462639811616175,2832,0.02736231884057971,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f019,12,1.0,10.0,0.06684782370500995,71,48,0.23507252786449473,1.3555172387456949,-0.1462639811616175,2833,0.0273719806763285,False
SESS_E,SESS_E,M06_SESSION_TIME,f016,3,1.0,,,0,0,,,-0.1706719129068075,2834,0.027381642512077295,False
SESS_E,SESS_E,M06_SESSION_TIME,f013,5,1.0,,,0,0,,,-0.1706719129068075,2835,0.027391304347826086,False
SESS_E,SESS_E,M06_SESSION_TIME,f011,9,1.0,34.0,0.042984203579171654,73,73,0.23068329607492727,1.3340307039709893,-0.1706719129068075,2836,0.027400966183574883,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f010,5,1.0,,,0,0,,,-0.1462639811616175,2837,0.027410628019323674,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f008,5,1.0,,,0,0,,,-0.1462639811616175,2838,0.027420289855072468,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f005,5,1.0,,,0,0,,,-0.1462639811616175,2839,0.02742995169082126,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f004,5,1.0,,,0,0,,,-0.1462639811616175,2840,0.027439613526570053,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f003,5,1.0,,,0,0,,,-0.1462639811616175,2841,0.027449275362318844,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f002,5,1.0,,,0,0,,,-0.1462639811616175,2842,0.027458937198067634,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f001,5,1.0,,,0,0,,,-0.1462639811616175,2843,0.02746859903381643,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f046,2,1.0,,,0,0,,,-0.08416522663934102,2844,0.02747826086956522,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f044,4,1.0,2.0,0.007363688049927782,57,47,0.11106879535327002,0.6026074818125023,-0.08416522663934102,2845,0.027487922705314013,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f043,5,1.0,0.0,0.06822538532011098,51,49,0.18085918782000898,0.8523379623854943,-0.08416522663934102,2846,0.027497584541062804,False
SESS_E,SESS_E,M06_SESSION_TIME,f026,5,1.0,,,0,0,,,-0.1706719129068075,2847,0.027507246376811595,False
SESS_E,SESS_E,M06_SESSION_TIME,f021,2,1.0,,,0,0,,,-0.1706719129068075,2848,0.02751690821256039,False
SESS_E,SESS_E,M06_SESSION_TIME,f019,12,1.0,5.0,0.1216147113719673,70,70,0.31455002329892084,1.73103611518507,-0.1706719129068075,2849,0.02752657004830918,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f041,5,1.0,3.0,0.013215989980687666,100,92,0.14085497403968436,1.0661914818393843,-0.08416522663934102,2850,0.027536231884057974,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f038,5,1.0,,,0,0,,,-0.08416522663934102,2851,0.027545893719806765,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f036,5,1.0,1.0,0.03023544713276889,66,64,0.14366596241148688,0.8486589300431215,-0.08416522663934102,2852,0.027555555555555555,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f028,5,1.0,2.0,0.0051008116276651805,74,70,0.11568878559404003,0.7071600873449954,-0.08416522663934102,2853,0.02756521739130435,False
