object,family,mechanism,feature,n_bins,omni_p,best_pos_bin,best_pos_exp,best_pos_N,best_pos_days,best_pos_lift,best_pos_z,pooled_exp,rank,bh_thresh,fdr_sig,feature_name
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f004,5,1.0,1.0,0.0875522951379605,58,45,0.1336942984465173,0.6520481826513859,-0.0214468781177987,2620,0.0253140096618357,False,dist_or_low_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f038,5,1.0,4.0,0.0257115473327568,289,253,0.0352544632036083,0.4074428926655656,0.0036035871818489,2621,0.0253236714975845,False,ret_4_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f028,4,1.0,2.0,0.0987224545151141,171,134,0.1220482155352327,1.1408110598409251,0.0036035871818489,2622,0.0253333333333333,False,dist_prev_sess_high_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f023,5,1.0,0.0,0.1667703741806566,50,41,0.1744196688607945,0.8360704103654271,0.0036035871818489,2623,0.0253429951690821,False,dist_pwh_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f020,5,1.0,2.0,0.1164357546491822,85,46,0.1267317823002657,0.7053366201986323,0.0036035871818489,2624,0.0253526570048309,False,mtf_alignment
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f012,5,1.0,2.0,0.0688193560017988,238,158,0.0781063489753267,0.8684675442684823,0.0029187266956302,2625,0.0253623188405797,False,dist_pwl_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f005,5,1.0,4.0,0.0597393351626737,352,264,0.0739007572120472,1.0275986272191298,0.0029187266956302,2626,0.0253719806763285,False,atr_over_atrma
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f004,5,1.0,0.0,0.0462934558619891,210,167,0.0503120430467361,0.5112851739883478,0.0029187266956302,2627,0.0253816425120772,False,dist_or_low_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f002,5,1.0,0.0,0.0694521485572933,122,103,0.0723271959281319,0.5372466813160793,0.0029187266956302,2628,0.025391304347826,False,ret_1_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f016,4,1.0,2.0,0.0888412502346325,170,156,0.1091887419271195,1.0230271114477596,0.0036035871818489,2629,0.0254009661835748,False,bars_to_sess_end
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f014,5,1.0,2.0,0.067500738334162,129,115,0.0766567989830382,0.5935197229558942,0.0036035871818489,2630,0.0254106280193236,False,bars_since_20bar_low
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f013,5,1.0,0.0,0.0837280731883736,89,86,0.0905196452697619,0.5947347641123145,0.0036035871818489,2631,0.0254202898550724,False,vol_rel_20
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f007,4,1.0,3.0,0.0455291644347769,263,198,0.0634615671308969,0.7204857168748824,0.0036035871818489,2632,0.0254299516908212,False,ret_96_atr
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f004,5,1.0,2.0,0.0558858128555073,191,152,0.0693813782484336,0.6673947349830311,0.0036035871818489,2633,0.02543961352657,False,dist_or_low_atr
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f044,5,1.0,,,0,0,,,-0.1615200875385349,2634,0.0254492753623188,False,week_of_month
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f038,5,1.0,,,0,0,,,-0.1615200875385349,2635,0.0254589371980676,False,ret_4_atr
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f033,5,1.0,,,0,0,,,-0.1615200875385349,2636,0.0254685990338164,False,rloc_sess
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f021,2,1.0,,,0,0,,,-0.1615200875385349,2637,0.0254782608695652,False,fvg_present
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f020,5,1.0,,,0,0,,,-0.1615200875385349,2638,0.025487922705314,False,mtf_alignment
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f031,2,1.0,1.0,0.0014279088730982,1117,346,-0.0055924028170352,-0.138111705281538,0.0029187266956302,2639,0.0254975845410628,False,d1_trend_state
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f030,5,1.0,4.0,0.0430679704376484,442,244,0.0565654932646566,0.8530253720747203,0.0029187266956302,2640,0.0255072463768115,False,rloc_96
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f028,5,1.0,0.0,0.067309440221881,229,178,0.0757859789029984,0.8049815529893249,0.0029187266956302,2641,0.0255169082125603,False,dist_prev_sess_high_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f026,5,1.0,3.0,0.063662514044999,357,242,0.0793420138362682,1.0504940886559992,0.0029187266956302,2642,0.0255265700483091,False,rloc_50
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f019,11,1.0,9.0,0.149545314210142,160,47,0.1638388061515784,1.5774342044871583,0.0029187266956302,2643,0.0255362318840579,False,month_of_year
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f015,2,1.0,1.0,0.0084322560061974,325,235,0.007009269732883,0.0914296112715226,0.0029187266956302,2644,0.0255458937198067,False,compress_flag
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f014,5,1.0,3.0,0.0572284791324861,299,216,0.0675765955566433,0.8346775273682255,0.0029187266956302,2645,0.0255555555555555,False,bars_since_20bar_low
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f002,5,1.0,,,0,0,,,-0.1615200875385349,2646,0.0255652173913043,False,ret_1_atr
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f037,2,1.0,,,0,0,,,-0.0733520870494794,2647,0.0255748792270531,False,disp_recent
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f032,5,1.0,0.0,0.0288324441657635,183,172,0.1184310726682312,1.2329469662126449,-0.0733520870494794,2648,0.0255845410628019,False,efficiency_24h
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f030,4,1.0,,,0,0,,,-0.0733520870494794,2649,0.0255942028985507,False,rloc_96
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f017,15,1.0,1.0,0.0982201146353562,64,64,0.1802183598799769,1.0189744761625383,-0.0733520870494794,2650,0.0256038647342995,False,hour_utc
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f010,5,1.0,,,0,0,,,-0.0733520870494794,2651,0.0256135265700483,False,bars_since_20bar_high
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f008,3,1.0,,,0,0,,,-0.0733520870494794,2652,0.0256231884057971,False,dist_vwap_atr
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f001,5,1.0,,,0,0,,,-0.0733520870494794,2653,0.0256328502415458,False,weekday
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f044,5,1.0,,,0,0,,,-0.152388312799847,2654,0.0256425120772946,False,week_of_month
SESS_A,SESS_A,M06_SESSION_TIME,f001,5,1.0,0.0,0.0522401607948605,614,614,0.0521118766838821,1.0026363149759718,0.0098448623933664,2655,0.0256521739130434,False,weekday
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f044,5,1.0,2.0,0.0496503038788394,377,117,0.0621048796248059,0.8416131092898949,0.0029187266956302,2656,0.0256618357487922,False,week_of_month
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f043,5,1.0,3.0,0.059198918138925,316,224,0.0710146906115476,0.8893379780075321,0.0029187266956302,2657,0.025671497584541,False,dist_or_high_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f040,5,1.0,2.0,0.0558907744823622,276,222,0.0646964144179574,0.7183890505150093,0.0029187266956302,2658,0.0256811594202898,False,bar_in_sess
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f037,2,1.0,1.0,0.0121392561369956,978,408,0.0257667272278891,0.5717057264543417,0.0029187266956302,2659,0.0256908212560386,False,disp_recent
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f035,5,1.0,4.0,0.0441194138838646,386,178,0.0551879037710474,0.847383250040459,0.0029187266956302,2660,0.0257004830917874,False,dist_pdh_atr
S9::731bd4dd4aa4,S9,M09_MTF_ALIGNMENT,f034,3,1.0,3.0,0.0076108238217703,361,255,0.006149796835724,0.081345832596203,0.0029187266956302,2661,0.0257101449275362,False,run_len_same_dir
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f032,5,1.0,,,0,0,,,-0.152388312799847,2662,0.025719806763285,False,efficiency_24h
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f027,5,1.0,,,0,0,,,-0.152388312799847,2663,0.0257294685990338,False,atr_pct_rank
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f011,12,1.0,28.0,0.0459040558700135,87,87,0.213267573595449,1.6191462371211742,-0.152388312799847,2664,0.0257391304347826,False,halfhour_bucket_utc
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f003,5,1.0,,,0,0,,,-0.152388312799847,2665,0.0257487922705314,False,vol_rel_sess
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f041,5,1.0,,,0,0,,,-0.1512493477368903,2666,0.0257584541062801,False,ret_12_atr
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f037,2,1.0,,,0,0,,,-0.1512493477368903,2667,0.0257681159420289,False,disp_recent
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f036,5,1.0,,,0,0,,,-0.1512493477368903,2668,0.0257777777777777,False,dist_prev_sess_low_atr
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f030,5,1.0,,,0,0,,,-0.1512493477368903,2669,0.0257874396135265,False,rloc_96
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f028,5,1.0,,,0,0,,,-0.1512493477368903,2670,0.0257971014492753,False,dist_prev_sess_high_atr
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f020,5,1.0,,,0,0,,,-0.1512493477368903,2671,0.0258067632850241,False,mtf_alignment
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f010,5,1.0,,,0,0,,,-0.1512493477368903,2672,0.0258164251207729,False,bars_since_20bar_high
SESS_A,SESS_A,M06_SESSION_TIME,f013,5,1.0,0.0,0.2501150005480971,38,38,0.243075135159302,1.1154120875393403,0.0098448623933664,2673,0.0258260869565217,False,vol_rel_20
SESS_A,SESS_A,M06_SESSION_TIME,f012,5,1.0,2.0,0.0468780280779282,275,275,0.0404076257784168,0.5057251091660554,0.0098448623933664,2674,0.0258357487922705,False,dist_pwl_atr
SESS_A,SESS_A,M06_SESSION_TIME,f010,5,1.0,4.0,0.0626969807206602,541,541,0.0632420151350938,1.1132922480079397,0.0098448623933664,2675,0.0258454106280193,False,bars_since_20bar_high
SESS_A,SESS_A,M06_SESSION_TIME,f009,5,1.0,4.0,0.0359075326216133,377,377,0.0294322267015147,0.4329140055746467,0.0098448623933664,2676,0.0258550724637681,False,dist_pdl_atr
SESS_A,SESS_A,M06_SESSION_TIME,f005,5,1.0,1.0,0.0720529779947719,386,386,0.0704682919420118,1.0500276547756993,0.0098448623933664,2677,0.0258647342995169,False,atr_over_atrma
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f007,5,1.0,,,0,0,,,-0.1512493477368903,2678,0.0258743961352657,False,ret_96_atr
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f044,5,1.0,,,0,0,,,-0.2323586418177302,2679,0.0258840579710144,False,week_of_month
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f038,5,1.0,,,0,0,,,-0.2323586418177302,2680,0.0258937198067632,False,ret_4_atr
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f023,5,1.0,,,0,0,,,-0.2323586418177302,2681,0.025903381642512,False,dist_pwh_atr
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f015,2,1.0,,,0,0,,,-0.2323586418177302,2682,0.0259130434782608,False,compress_flag
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f007,5,1.0,,,0,0,,,-0.2323586418177302,2683,0.0259227053140096,False,ret_96_atr
SESS_A,SESS_A,M06_SESSION_TIME,f038,5,1.0,3.0,0.0375270396997705,531,531,0.0330041310173746,0.5714892224718494,0.0098448623933664,2684,0.0259323671497584,False,ret_4_atr
SESS_A,SESS_A,M06_SESSION_TIME,f035,5,1.0,3.0,0.0503994879695967,352,352,0.0454084943973227,0.6240415000168339,0.0098448623933664,2685,0.0259420289855072,False,dist_pdh_atr
SESS_A,SESS_A,M06_SESSION_TIME,f032,5,1.0,3.0,0.0629689674459981,648,648,0.0661390086723312,1.2740444009772232,0.0098448623933664,2686,0.025951690821256,False,efficiency_24h
SESS_A,SESS_A,M06_SESSION_TIME,f030,5,1.0,2.0,0.0510603846665547,649,649,0.0513323429824543,0.9663089285689614,0.0098448623933664,2687,0.0259613526570048,False,rloc_96
SESS_A,SESS_A,M06_SESSION_TIME,f028,5,1.0,2.0,0.0435973109334939,545,545,0.0404464385162445,0.6915910322632325,0.0098448623933664,2688,0.0259710144927536,False,dist_prev_sess_high_atr
SESS_A,SESS_A,M06_SESSION_TIME,f023,5,1.0,2.0,0.0406756938465929,293,293,0.033841975991825,0.4304616564589968,0.0098448623933664,2689,0.0259806763285024,False,dist_pwh_atr
SESS_A,SESS_A,M06_SESSION_TIME,f022,5,1.0,2.0,0.0333970252299334,298,298,0.025895583379237,0.3333026067773064,0.0098448623933664,2690,0.0259903381642512,False,rloc_20
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f002,5,1.0,,,0,0,,,-0.2323586418177302,2691,0.026,False,ret_1_atr
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f001,5,1.0,,,0,0,,,-0.2323586418177302,2692,0.0260096618357487,False,weekday
S12::061854e10b15,S12,M12_RANGE_ROTATION,f046,2,1.0,,,0,0,,,-0.2424089430019912,2693,0.0260193236714975,False,h4_trend_state
S12::061854e10b15,S12,M12_RANGE_ROTATION,f042,5,1.0,,,0,0,,,-0.2424089430019912,2694,0.0260289855072463,False,dist_pdmid_atr
S12::061854e10b15,S12,M12_RANGE_ROTATION,f041,5,1.0,,,0,0,,,-0.2424089430019912,2695,0.0260386473429951,False,ret_12_atr
S12::061854e10b15,S12,M12_RANGE_ROTATION,f035,5,1.0,,,0,0,,,-0.2424089430019912,2696,0.0260483091787439,False,dist_pdh_atr
S12::061854e10b15,S12,M12_RANGE_ROTATION,f034,3,1.0,,,0,0,,,-0.2424089430019912,2697,0.0260579710144927,False,run_len_same_dir
S12::061854e10b15,S12,M12_RANGE_ROTATION,f024,2,1.0,,,0,0,,,-0.2424089430019912,2698,0.0260676328502415,False,h1_trend_state
S12::061854e10b15,S12,M12_RANGE_ROTATION,f010,5,1.0,,,0,0,,,-0.2424089430019912,2699,0.0260772946859903,False,bars_since_20bar_high
S12::061854e10b15,S12,M12_RANGE_ROTATION,f009,5,1.0,,,0,0,,,-0.2424089430019912,2700,0.0260869565217391,False,dist_pdl_atr
S12::061854e10b15,S12,M12_RANGE_ROTATION,f006,5,1.0,,,0,0,,,-0.2424089430019912,2701,0.0260966183574879,False,realvol_ratio
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f040,5,1.0,,,0,0,,,-0.0580988841413395,2702,0.0261062801932367,False,bar_in_sess
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f034,3,1.0,,,0,0,,,-0.0580988841413395,2703,0.0261159420289855,False,run_len_same_dir
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f033,5,1.0,,,0,0,,,-0.0580988841413395,2704,0.0261256038647343,False,rloc_sess
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f024,2,1.0,,,0,0,,,-0.0580988841413395,2705,0.026135265700483,False,h1_trend_state
SESS_B,SESS_B,M06_SESSION_TIME,f009,5,1.0,,,0,0,,,-0.3656137311760934,2706,0.0261449275362318,False,dist_pdl_atr
SESS_B,SESS_B,M06_SESSION_TIME,f005,5,1.0,,,0,0,,,-0.3656137311760934,2707,0.0261545893719806,False,atr_over_atrma
SESS_A,SESS_A,M06_SESSION_TIME,f043,5,1.0,2.0,0.0366545694633795,589,589,0.0326495434103377,0.5886337860278298,0.0098448623933664,2708,0.0261642512077294,False,dist_or_high_atr
SESS_A,SESS_A,M06_SESSION_TIME,f042,5,1.0,4.0,0.0322298034617696,365,365,0.0251754135718072,0.3732924699195631,0.0098448623933664,2709,0.0261739130434782,False,dist_pdmid_atr
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f023,5,1.0,,,0,0,,,-0.0580988841413395,2710,0.026183574879227,False,dist_pwh_atr
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f022,5,1.0,,,0,0,,,-0.0580988841413395,2711,0.0261932367149758,False,rloc_20
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f020,5,1.0,,,0,0,,,-0.0580988841413395,2712,0.0262028985507246,False,mtf_alignment
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f010,5,1.0,,,0,0,,,-0.0580988841413395,2713,0.0262125603864734,False,bars_since_20bar_high
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f035,5,1.0,,,0,0,,,-0.1954025256313247,2714,0.0262222222222222,False,dist_pdh_atr
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f034,3,1.0,,,0,0,,,-0.1954025256313247,2715,0.026231884057971,False,run_len_same_dir
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f031,2,1.0,,,0,0,,,-0.1954025256313247,2716,0.0262415458937198,False,d1_trend_state
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f024,2,1.0,,,0,0,,,-0.1954025256313247,2717,0.0262512077294686,False,h1_trend_state
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f023,5,1.0,,,0,0,,,-0.1954025256313247,2718,0.0262608695652173,False,dist_pwh_atr
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f002,5,1.0,,,0,0,,,-0.1954025256313247,2719,0.0262705314009661,False,ret_1_atr
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f001,5,1.0,,,0,0,,,-0.1954025256313247,2720,0.0262801932367149,False,weekday
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f044,5,1.0,,,0,0,,,-0.1821402258358029,2721,0.0262898550724637,False,week_of_month
SESS_B,SESS_B,M06_SESSION_TIME,f026,5,1.0,,,0,0,,,-0.3656137311760934,2722,0.0262995169082125,False,rloc_50
SESS_B,SESS_B,M06_SESSION_TIME,f020,5,1.0,,,0,0,,,-0.3656137311760934,2723,0.0263091787439613,False,mtf_alignment
SESS_B,SESS_B,M06_SESSION_TIME,f019,12,1.0,,,0,0,,,-0.3656137311760934,2724,0.0263188405797101,False,month_of_year
SESS_B,SESS_B,M06_SESSION_TIME,f013,5,1.0,,,0,0,,,-0.3656137311760934,2725,0.0263285024154589,False,vol_rel_20
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f014,5,1.0,,,0,0,,,-0.1821402258358029,2726,0.0263381642512077,False,bars_since_20bar_low
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f041,5,1.0,,,0,0,,,-0.0673227003426379,2727,0.0263478260869565,False,ret_12_atr
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f035,5,1.0,0.0,0.0980876254933228,122,106,0.1739467301303716,1.1798228425662414,-0.0673227003426379,2728,0.0263574879227053,False,dist_pdh_atr
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f033,5,1.0,,,0,0,,,-0.0673227003426379,2729,0.0263671497584541,False,rloc_sess
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f032,5,1.0,,,0,0,,,-0.0673227003426379,2730,0.0263768115942029,False,efficiency_24h
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f030,5,1.0,0.0,0.0245100413575667,247,202,0.1019634639869177,0.9374975304766676,-0.0673227003426379,2731,0.0263864734299516,False,rloc_96
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f012,5,1.0,,,0,0,,,-0.0673227003426379,2732,0.0263961352657004,False,dist_pwl_atr
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f011,24,1.0,36.0,0.3553284608275572,44,37,0.430266497407496,1.6899088643554516,-0.0673227003426379,2733,0.0264057971014492,False,halfhour_bucket_utc
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f010,5,1.0,4.0,0.0162405334865318,278,232,0.0940843293928062,0.915144969289408,-0.0673227003426379,2734,0.026415458937198,False,bars_since_20bar_high
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f007,5,1.0,0.0,0.0544105018237755,202,176,0.1324994485926899,1.1794052273065825,-0.0673227003426379,2735,0.0264251207729468,False,ret_96_atr
SESS_B,SESS_B,M06_SESSION_TIME,f044,5,1.0,,,0,0,,,-0.3656137311760934,2736,0.0264347826086956,False,week_of_month
SESS_B,SESS_B,M06_SESSION_TIME,f034,3,1.0,,,0,0,,,-0.3656137311760934,2737,0.0264444444444444,False,run_len_same_dir
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f001,5,1.0,,,0,0,,,-0.0673227003426379,2738,0.0264541062801932,False,weekday
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f041,4,1.0,,,0,0,,,-0.1852561142249603,2739,0.026463768115942,False,ret_12_atr
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f040,5,1.0,,,0,0,,,-0.1852561142249603,2740,0.0264734299516908,False,bar_in_sess
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f033,3,1.0,,,0,0,,,-0.1852561142249603,2741,0.0264830917874396,False,rloc_sess
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f032,5,1.0,,,0,0,,,-0.1852561142249603,2742,0.0264927536231884,False,efficiency_24h
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f017,12,1.0,19.0,0.0978828027105685,33,32,0.2932729562618548,1.0743606540231734,-0.1852561142249603,2743,0.0265024154589372,False,hour_utc
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f016,4,1.0,,,0,0,,,-0.1852561142249603,2744,0.0265120772946859,False,bars_to_sess_end
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f014,5,1.0,,,0,0,,,-0.1852561142249603,2745,0.0265217391304347,False,bars_since_20bar_low
OBEXEC_D,OBEXEC_D,M14_REFERENCE_LEVEL,f007,5,1.0,,,0,0,,,-0.1852561142249603,2746,0.0265314009661835,False,ret_96_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f044,5,1.0,,,0,0,,,-0.2057387587957231,2747,0.0265410628019323,False,week_of_month
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f043,5,1.0,,,0,0,,,-0.2057387587957231,2748,0.0265507246376811,False,dist_or_high_atr
SESS_C,SESS_C,M06_SESSION_TIME,f017,2,1.0,,,0,0,,,-0.2791331001590712,2749,0.0265603864734299,False,hour_utc
SESS_C,SESS_C,M06_SESSION_TIME,f012,5,1.0,,,0,0,,,-0.2791331001590712,2750,0.0265700483091787,False,dist_pwl_atr
SESS_C,SESS_C,M06_SESSION_TIME,f011,2,1.0,,,0,0,,,-0.2791331001590712,2751,0.0265797101449275,False,halfhour_bucket_utc
SESS_C,SESS_C,M06_SESSION_TIME,f009,5,1.0,,,0,0,,,-0.2791331001590712,2752,0.0265893719806763,False,dist_pdl_atr
SESS_C,SESS_C,M06_SESSION_TIME,f007,5,1.0,,,0,0,,,-0.2791331001590712,2753,0.0265990338164251,False,ret_96_atr
SESS_C,SESS_C,M06_SESSION_TIME,f002,5,1.0,,,0,0,,,-0.2791331001590712,2754,0.0266086956521739,False,ret_1_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f037,2,1.0,,,0,0,,,-0.2057387587957231,2755,0.0266183574879227,False,disp_recent
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f036,5,1.0,,,0,0,,,-0.2057387587957231,2756,0.0266280193236715,False,dist_prev_sess_low_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f035,5,1.0,,,0,0,,,-0.2057387587957231,2757,0.0266376811594202,False,dist_pdh_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f023,5,1.0,,,0,0,,,-0.2057387587957231,2758,0.026647342995169,False,dist_pwh_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f022,5,1.0,,,0,0,,,-0.2057387587957231,2759,0.0266570048309178,False,rloc_20
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f016,4,1.0,,,0,0,,,-0.2057387587957231,2760,0.0266666666666666,False,bars_to_sess_end
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f015,2,1.0,,,0,0,,,-0.2057387587957231,2761,0.0266763285024154,False,compress_flag
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f011,22,1.0,36.0,0.082910441708117,46,41,0.2958264238677193,1.168056621289714,-0.2057387587957231,2762,0.0266859903381642,False,halfhour_bucket_utc
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f008,5,1.0,,,0,0,,,-0.2057387587957231,2763,0.026695652173913,False,dist_vwap_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f007,5,1.0,,,0,0,,,-0.2057387587957231,2764,0.0267053140096618,False,ret_96_atr
SESS_C,SESS_C,M06_SESSION_TIME,f031,2,1.0,,,0,0,,,-0.2791331001590712,2765,0.0267149758454106,False,d1_trend_state
SESS_C,SESS_C,M06_SESSION_TIME,f028,5,1.0,,,0,0,,,-0.2791331001590712,2766,0.0267246376811594,False,dist_prev_sess_high_atr
SESS_C,SESS_C,M06_SESSION_TIME,f023,5,1.0,,,0,0,,,-0.2791331001590712,2767,0.0267342995169082,False,dist_pwh_atr
SESS_C,SESS_C,M06_SESSION_TIME,f021,2,1.0,,,0,0,,,-0.2791331001590712,2768,0.026743961352657,False,fvg_present
SESS_C,SESS_C,M06_SESSION_TIME,f020,5,1.0,,,0,0,,,-0.2791331001590712,2769,0.0267536231884057,False,mtf_alignment
SESS_C,SESS_C,M06_SESSION_TIME,f019,12,1.0,,,0,0,,,-0.2791331001590712,2770,0.0267632850241545,False,month_of_year
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f005,4,1.0,,,0,0,,,-0.2057387587957231,2771,0.0267729468599033,False,atr_over_atrma
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f004,5,1.0,,,0,0,,,-0.2057387587957231,2772,0.0267826086956521,False,dist_or_low_atr
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f001,5,1.0,,,0,0,,,-0.2057387587957231,2773,0.0267922705314009,False,weekday
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f044,5,1.0,,,0,0,,,-0.2656588126211349,2774,0.0268019323671497,False,week_of_month
OBEXEC_B,OBEXEC_B,M14_REFERENCE_LEVEL,f043,5,1.0,,,0,0,,,-0.2656588126211349,2775,0.0268115942028985,False,dist_or_high_atr
