date,threshold,dow,session,continuation,continued_meaningfully
2024-06-04,0.7,Tuesday,london,0.2776803870696204,1
2024-06-04,0.9,Tuesday,ny,0.0,0
2024-06-11,0.3,Tuesday,asia,0.028971511347167748,0
2024-06-13,0.3,Thursday,asia,0.3599070734242158,1
2024-06-13,0.5,Thursday,ny,0.06362209859183685,0
2024-06-13,0.7,Thursday,ny,0.007845774490014279,0
2024-06-17,0.3,Monday,asia,0.22026449398968945,1
2024-06-17,0.5,Monday,ny,0.0,0
2024-06-18,0.3,Tuesday,london,0.037127071823196266,0
2024-06-25,0.3,Tuesday,ny,0.14385957289652712,1
2024-06-26,0.3,Wednesday,asia,0.4835726637094944,1
2024-06-26,0.5,Wednesday,ny,0.2763701977294963,1
2024-06-26,0.7,Wednesday,ny,0.09202315615367122,0
2024-07-02,0.3,Tuesday,asia,0.15808332562044647,1
2024-07-04,0.3,Thursday,asia,0.0,0
2024-07-08,0.3,Monday,asia,0.9065508778553895,1
2024-07-08,0.5,Monday,london,0.6922912340318434,1
2024-07-08,0.7,Monday,ny,0.4549493423950627,1
2024-07-08,0.9,Monday,ny,0.0,0
2024-07-08,1.1,Monday,ny,0.0,0
2024-07-09,0.3,Tuesday,ny,0.07374468658508539,0
2024-07-17,0.3,Wednesday,ny,0.20758928571427904,1
2024-07-17,0.5,Wednesday,ny,0.012117346938764541,0
2024-07-18,0.3,Thursday,ny,0.3288699510978127,1
2024-07-18,0.5,Thursday,ny,0.05486317323295624,0
2024-07-22,0.3,Monday,asia,0.4745570975496502,1
2024-07-22,0.5,Monday,london,0.2778619477607501,1
2024-07-22,0.7,Monday,ny,0.07607619740217936,0
2024-07-24,0.3,Wednesday,ny,0.12157602223104425,1
2024-07-25,0.3,Thursday,asia,0.897807199007028,1
2024-07-25,0.5,Thursday,asia,0.47924424217349443,1
2024-07-25,0.7,Thursday,asia,0.47924424217349443,1
2024-07-25,0.9,Thursday,asia,0.3508481588746333,1
2024-07-25,1.1,Thursday,ny,0.13501585988139547,1
2024-07-29,0.3,Monday,london,0.43282681868591294,1
2024-07-29,0.5,Monday,ny,0.18263711889798856,1
2024-07-29,0.7,Monday,ny,0.0,0
2024-08-01,0.3,Thursday,london,0.08412965551339825,0
2024-08-05,0.3,Monday,asia,1.154504252602062,1
2024-08-05,0.5,Monday,asia,1.154504252602062,1
2024-08-05,0.7,Monday,london,1.0222270447128414,1
2024-08-05,0.9,Monday,london,0.8911183633950742,1
2024-08-05,1.1,Monday,london,0.5079585006134801,1
2024-08-05,1.3,Monday,london,0.44252101261173965,1
2024-08-06,0.3,Tuesday,london,0.2395382156373951,1
2024-08-06,0.5,Tuesday,ny,0.02678283049963613,0
2024-08-13,0.3,Tuesday,asia,0.05465245691545111,0
2024-08-14,0.3,Wednesday,ny,0.27206352181432986,1
2024-08-14,0.5,Wednesday,ny,0.09434557025652222,0
